league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2012-08-26,Estoril,Pacos Ferreira,1.0,1.0,D,0.0,1.0,A,2.3,3.25,3.1,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2012-08-26,Maritimo,Gil Vicente,0.0,0.0,D,0.0,0.0,D,1.8,3.3,4.75,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-08-26,Moreirense,Nacional,3.0,1.0,H,1.0,0.0,H,3.25,3.25,2.25,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2012-08-26,Setubal,Benfica,0.0,5.0,A,0.0,3.0,A,10.0,5.0,1.3,,6.0,A,0.0,3.0,-5.0,5.0,A,-3.0,3.0
P1,2012-08-27,Sp Lisbon,Rio Ave,0.0,1.0,A,0.0,1.0,A,1.36,4.5,9.0,,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2012-09-01,Guimaraes,Estoril,2.0,2.0,D,0.0,1.0,A,1.95,3.2,4.2,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2012-09-01,Olhanense,Porto,2.0,3.0,A,1.0,1.0,D,9.0,5.0,1.33,,5.0,A,0.0,3.0,-1.0,5.0,D,0.0,2.0
P1,2012-09-02,Beira Mar,Moreirense,1.0,1.0,D,0.0,1.0,A,2.5,3.2,2.88,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2012-09-02,Benfica,Nacional,3.0,0.0,H,0.0,0.0,D,1.22,6.0,13.0,,6.0,H,3.0,0.0,3.0,3.0,D,0.0,0.0
P1,2012-09-02,Gil Vicente,Setubal,0.0,0.0,D,0.0,0.0,D,1.83,3.4,4.5,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-09-02,Pacos Ferreira,Sp Braga,2.0,0.0,H,1.0,0.0,H,4.0,3.4,1.91,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2012-09-02,Rio Ave,Academica,0.0,0.0,D,0.0,0.0,D,2.2,3.1,3.5,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-09-16,Maritimo,Sp Lisbon,1.0,1.0,D,0.0,0.0,D,3.4,3.1,2.25,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2012-09-21,Moreirense,Guimaraes,0.0,1.0,A,0.0,0.0,D,2.3,3.25,3.1,,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2012-09-22,Porto,Beira Mar,4.0,0.0,H,2.0,0.0,H,1.17,7.0,15.0,,5.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0
P1,2012-09-23,Academica,Benfica,2.0,2.0,D,1.0,0.0,H,7.0,4.0,1.5,,6.0,D,1.0,1.0,0.0,4.0,H,1.0,1.0
P1,2012-09-23,Nacional,Pacos Ferreira,3.0,3.0,D,1.0,1.0,D,2.0,3.3,3.8,,6.0,D,1.0,1.0,0.0,6.0,D,0.0,2.0
P1,2012-09-23,Setubal,Olhanense,1.0,0.0,H,0.0,0.0,D,2.6,3.1,2.8,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2012-09-23,Sp Braga,Rio Ave,4.0,1.0,H,1.0,0.0,H,1.5,4.0,7.0,,6.0,H,3.0,0.0,3.0,5.0,H,1.0,1.0
P1,2012-09-24,Estoril,Maritimo,3.0,1.0,H,2.0,0.0,H,2.7,3.1,2.7,,0.0,H,3.0,0.0,2.0,4.0,H,2.0,2.0
P1,2012-09-24,Sp Lisbon,Gil Vicente,2.0,1.0,H,0.0,1.0,A,1.5,4.0,7.0,,0.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2012-09-28,Guimaraes,Sp Braga,0.0,2.0,A,0.0,0.0,D,3.75,3.3,2.0,,4.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2012-09-28,Pacos Ferreira,Benfica,1.0,2.0,A,1.0,1.0,D,7.5,4.2,1.44,,4.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2012-09-29,Rio Ave,Porto,2.0,2.0,D,0.0,1.0,A,10.0,4.33,1.36,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2012-09-29,Sp Lisbon,Estoril,2.0,2.0,D,0.0,1.0,A,1.5,3.8,7.5,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2012-09-30,Beira Mar,Setubal,1.0,1.0,D,1.0,0.0,H,2.0,3.2,4.0,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2012-09-30,Gil Vicente,Moreirense,4.0,3.0,H,3.0,3.0,D,2.4,3.2,3.0,,6.0,H,3.0,0.0,1.0,7.0,D,0.0,6.0
P1,2012-09-30,Maritimo,Academica,0.0,2.0,A,0.0,2.0,A,2.0,3.3,3.8,,6.0,A,0.0,3.0,-2.0,2.0,A,-2.0,2.0
P1,2012-09-30,Olhanense,Nacional,1.0,2.0,A,0.0,1.0,A,2.5,3.2,2.88,,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2012-10-06,Benfica,Beira Mar,2.0,1.0,H,0.0,1.0,A,1.13,8.5,17.0,,5.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2012-10-07,Academica,Guimaraes,1.0,2.0,A,1.0,0.0,H,2.1,3.4,3.4,,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2012-10-07,Estoril,Rio Ave,1.0,3.0,A,0.0,2.0,A,2.38,3.25,3.0,,6.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0
P1,2012-10-07,Nacional,Gil Vicente,0.0,1.0,A,0.0,0.0,D,1.91,3.4,4.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2012-10-07,Porto,Sp Lisbon,2.0,0.0,H,1.0,0.0,H,1.53,3.8,6.5,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2012-10-07,Setubal,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.55,3.25,2.75,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-10-07,Sp Braga,Olhanense,4.0,4.0,D,1.0,3.0,A,1.4,4.2,9.0,,6.0,D,1.0,1.0,0.0,8.0,A,-2.0,4.0
P1,2012-10-08,Moreirense,Maritimo,0.0,1.0,A,0.0,0.0,D,2.63,3.1,2.75,,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2012-10-26,Guimaraes,Setubal,2.0,1.0,H,0.0,0.0,D,1.8,3.5,4.5,,4.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2012-10-27,Beira Mar,Pacos Ferreira,0.0,2.0,A,0.0,0.0,D,2.7,3.1,2.7,,5.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2012-10-27,Gil Vicente,Benfica,0.0,3.0,A,0.0,3.0,A,7.5,4.2,1.44,,5.0,A,0.0,3.0,-3.0,3.0,A,-3.0,3.0
P1,2012-10-27,Olhanense,Moreirense,2.0,2.0,D,1.0,1.0,D,2.2,3.2,3.4,,5.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2012-10-28,Estoril,Porto,1.0,2.0,A,1.0,0.0,H,10.0,4.33,1.36,,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2012-10-28,Maritimo,Sp Braga,0.0,2.0,A,0.0,0.0,D,3.2,3.2,2.3,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2012-10-28,Rio Ave,Nacional,2.0,1.0,H,0.0,1.0,A,2.4,3.1,3.1,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2012-10-29,Sp Lisbon,Academica,0.0,0.0,D,0.0,0.0,D,1.53,4.0,6.0,,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-11-02,Porto,Maritimo,5.0,0.0,H,2.0,0.0,H,1.2,6.0,15.0,,4.0,H,3.0,0.0,5.0,5.0,H,2.0,2.0
P1,2012-11-03,Benfica,Guimaraes,3.0,0.0,H,1.0,0.0,H,1.22,6.0,12.0,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2012-11-03,Sp Braga,Gil Vicente,3.0,1.0,H,1.0,0.0,H,1.44,4.2,7.5,,5.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2012-11-04,Academica,Estoril,0.0,2.0,A,0.0,0.0,D,2.05,3.25,3.75,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2012-11-04,Moreirense,Rio Ave,0.0,1.0,A,0.0,0.0,D,2.6,3.1,2.8,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2012-11-04,Nacional,Beira Mar,2.0,4.0,A,0.0,2.0,A,1.73,3.6,4.75,,6.0,A,0.0,3.0,-2.0,6.0,A,-2.0,2.0
P1,2012-11-04,Pacos Ferreira,Olhanense,0.0,0.0,D,0.0,0.0,D,1.95,3.5,3.8,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-11-04,Setubal,Sp Lisbon,2.0,1.0,H,1.0,1.0,D,5.75,3.6,1.62,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2012-11-09,Gil Vicente,Pacos Ferreira,0.0,1.0,A,0.0,0.0,D,2.5,3.2,2.88,,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2012-11-10,Guimaraes,Nacional,1.0,3.0,A,1.0,0.0,H,2.4,3.3,2.88,,5.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2012-11-11,Estoril,Moreirense,2.0,0.0,H,1.0,0.0,H,2.1,3.2,3.6,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2012-11-11,Olhanense,Beira Mar,1.0,0.0,H,1.0,0.0,H,2.0,3.4,3.75,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2012-11-11,Porto,Academica,2.0,1.0,H,0.0,0.0,D,1.17,7.0,15.0,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2012-11-11,Rio Ave,Benfica,0.0,1.0,A,0.0,1.0,A,6.0,4.0,1.53,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2012-11-11,Sp Lisbon,Sp Braga,1.0,0.0,H,1.0,0.0,H,2.38,3.25,3.0,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2012-11-12,Maritimo,Setubal,1.0,1.0,D,0.0,1.0,A,1.8,3.4,4.75,,0.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2012-11-23,Beira Mar,Guimaraes,2.0,2.0,D,1.0,1.0,D,2.63,3.2,2.7,,4.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2012-11-24,Benfica,Olhanense,2.0,0.0,H,1.0,0.0,H,1.17,7.0,15.0,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2012-11-25,Academica,Gil Vicente,2.0,2.0,D,0.0,0.0,D,2.2,3.2,3.4,,6.0,D,1.0,1.0,0.0,4.0,D,0.0,0.0
P1,2012-11-25,Nacional,Estoril,1.0,0.0,H,0.0,0.0,D,1.91,3.4,4.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2012-11-25,Setubal,Rio Ave,3.0,5.0,A,1.0,4.0,A,2.63,3.1,2.75,,6.0,A,0.0,3.0,-2.0,8.0,A,-3.0,5.0
P1,2012-11-25,Sp Braga,Porto,0.0,2.0,A,0.0,0.0,D,3.6,3.3,2.05,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2012-11-26,Moreirense,Sp Lisbon,2.0,2.0,D,2.0,0.0,H,4.2,3.2,1.95,,0.0,D,1.0,1.0,0.0,4.0,H,2.0,2.0
P1,2012-11-27,Pacos Ferreira,Maritimo,2.0,2.0,D,1.0,1.0,D,2.25,3.25,3.2,,1.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2012-12-07,Estoril,Setubal,3.0,0.0,H,1.0,0.0,H,2.0,3.2,4.0,,4.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2012-12-08,Porto,Moreirense,1.0,0.0,H,0.0,0.0,D,1.1,9.0,26.0,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2012-12-09,Gil Vicente,Beira Mar,1.0,2.0,A,0.0,1.0,A,2.0,3.2,4.0,,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2012-12-09,Guimaraes,Olhanense,2.0,0.0,H,1.0,0.0,H,2.15,3.2,3.5,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2012-12-09,Maritimo,Nacional,2.0,0.0,H,0.0,0.0,D,2.5,3.2,2.88,,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2012-12-09,Rio Ave,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.3,3.1,3.25,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2012-12-10,Academica,Sp Braga,1.0,4.0,A,0.0,2.0,A,4.0,3.3,1.95,,0.0,A,0.0,3.0,-3.0,5.0,A,-2.0,2.0
P1,2012-12-10,Sp Lisbon,Benfica,1.0,3.0,A,1.0,0.0,H,3.75,3.4,2.0,,0.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2012-12-15,Beira Mar,Rio Ave,3.0,1.0,H,2.0,0.0,H,3.1,3.1,2.4,,5.0,H,3.0,0.0,2.0,4.0,H,2.0,2.0
P1,2012-12-15,Benfica,Maritimo,4.0,1.0,H,1.0,1.0,D,1.22,5.25,17.0,,5.0,H,3.0,0.0,3.0,5.0,D,0.0,2.0
P1,2012-12-15,Nacional,Sp Lisbon,1.0,1.0,D,1.0,0.0,H,2.88,3.3,2.4,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2012-12-15,Olhanense,Gil Vicente,2.0,2.0,D,0.0,1.0,A,2.1,3.1,3.75,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2012-12-16,Moreirense,Academica,2.0,2.0,D,2.0,1.0,H,2.4,3.1,3.1,,6.0,D,1.0,1.0,0.0,4.0,H,1.0,3.0
P1,2012-12-16,Pacos Ferreira,Guimaraes,2.0,1.0,H,1.0,0.0,H,2.1,3.3,3.5,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2012-12-16,Sp Braga,Estoril,3.0,0.0,H,1.0,0.0,H,1.5,3.75,7.5,,6.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2013-01-05,Academica,Setubal,4.0,2.0,H,3.0,0.0,H,1.95,3.3,4.0,,5.0,H,3.0,0.0,2.0,6.0,H,3.0,3.0
P1,2013-01-05,Gil Vicente,Guimaraes,0.0,0.0,D,0.0,0.0,D,2.5,3.2,2.8,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2013-01-05,Porto,Nacional,1.0,0.0,H,1.0,0.0,H,1.18,7.0,14.0,,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-01-05,Rio Ave,Olhanense,0.0,1.0,A,0.0,0.0,D,1.83,3.5,4.2,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-01-05,Sp Lisbon,Pacos Ferreira,0.0,1.0,A,0.0,1.0,A,1.73,3.6,4.75,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-01-06,Estoril,Benfica,1.0,3.0,A,0.0,1.0,A,8.5,4.75,1.36,,6.0,A,0.0,3.0,-2.0,4.0,A,-1.0,1.0
P1,2013-01-06,Maritimo,Beira Mar,1.0,1.0,D,0.0,0.0,D,2.0,3.3,3.75,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2013-01-06,Sp Braga,Moreirense,1.0,0.0,H,0.0,0.0,D,1.33,5.0,9.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-01-12,Guimaraes,Maritimo,1.0,1.0,D,0.0,1.0,A,2.5,3.2,2.8,,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2013-01-12,Nacional,Sp Braga,3.0,2.0,H,0.0,1.0,A,3.75,3.2,2.05,,5.0,H,3.0,0.0,1.0,5.0,A,-1.0,1.0
P1,2013-01-13,Benfica,Porto,2.0,2.0,D,2.0,2.0,D,2.3,3.3,3.1,,6.0,D,1.0,1.0,0.0,4.0,D,0.0,4.0
P1,2013-01-13,Gil Vicente,Rio Ave,0.0,1.0,A,0.0,1.0,A,2.5,3.1,2.9,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-01-13,Olhanense,Sp Lisbon,0.0,2.0,A,0.0,1.0,A,3.75,3.3,2.0,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2013-01-13,Pacos Ferreira,Academica,1.0,0.0,H,0.0,0.0,D,2.0,3.3,3.75,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-01-13,Setubal,Moreirense,5.0,0.0,H,2.0,0.0,H,2.3,3.25,3.1,,6.0,H,3.0,0.0,5.0,5.0,H,2.0,2.0
P1,2013-01-14,Beira Mar,Estoril,0.0,1.0,A,0.0,1.0,A,2.5,3.2,2.8,,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-01-18,Sp Lisbon,Beira Mar,1.0,0.0,H,0.0,0.0,D,1.44,4.2,7.5,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-01-19,Porto,Pacos Ferreira,2.0,0.0,H,0.0,0.0,D,1.2,6.5,13.0,,5.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2013-01-20,Estoril,Gil Vicente,1.0,2.0,A,1.0,1.0,D,2.0,3.3,3.8,,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2013-01-20,Maritimo,Olhanense,1.0,0.0,H,1.0,0.0,H,1.91,3.4,4.0,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-01-20,Rio Ave,Guimaraes,1.0,3.0,A,0.0,0.0,D,1.91,3.3,4.2,,6.0,A,0.0,3.0,-2.0,4.0,D,0.0,0.0
P1,2013-01-20,Sp Braga,Setubal,4.0,1.0,H,2.0,0.0,H,1.33,5.0,9.0,,6.0,H,3.0,0.0,3.0,5.0,H,2.0,2.0
P1,2013-01-21,Academica,Nacional,2.0,1.0,H,0.0,1.0,A,2.5,3.2,2.88,,0.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2013-01-21,Moreirense,Benfica,0.0,2.0,A,0.0,0.0,D,11.0,5.75,1.25,,0.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2013-01-23,Setubal,Porto,0.0,3.0,A,0.0,1.0,A,15.0,5.5,1.22,,2.0,A,0.0,3.0,-3.0,3.0,A,-1.0,1.0
P1,2013-01-25,Academica,Beira Mar,3.0,1.0,H,3.0,0.0,H,2.0,3.4,3.75,,4.0,H,3.0,0.0,2.0,4.0,H,3.0,3.0
P1,2013-01-26,Sp Braga,Benfica,1.0,2.0,A,0.0,2.0,A,3.75,3.4,2.0,,5.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2013-01-27,Estoril,Olhanense,3.0,3.0,D,2.0,1.0,H,1.91,3.25,4.33,,6.0,D,1.0,1.0,0.0,6.0,H,1.0,3.0
P1,2013-01-27,Maritimo,Rio Ave,1.0,1.0,D,1.0,1.0,D,2.45,3.1,3.0,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2013-01-27,Moreirense,Pacos Ferreira,0.0,5.0,A,0.0,2.0,A,3.75,3.2,2.05,,6.0,A,0.0,3.0,-5.0,5.0,A,-2.0,2.0
P1,2013-01-27,Setubal,Nacional,0.0,2.0,A,0.0,0.0,D,3.4,3.1,2.25,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2013-01-27,Sp Lisbon,Guimaraes,1.0,1.0,D,0.0,0.0,D,1.5,3.75,7.5,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2013-01-28,Porto,Gil Vicente,5.0,0.0,H,2.0,0.0,H,1.2,6.5,13.0,,0.0,H,3.0,0.0,5.0,5.0,H,2.0,2.0
P1,2013-02-02,Guimaraes,Porto,0.0,4.0,A,0.0,2.0,A,8.5,4.75,1.36,,5.0,A,0.0,3.0,-4.0,4.0,A,-2.0,2.0
P1,2013-02-02,Rio Ave,Sp Lisbon,2.0,1.0,H,1.0,1.0,D,3.25,3.25,2.25,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-02-03,Beira Mar,Sp Braga,3.0,3.0,D,2.0,2.0,D,5.5,3.6,1.65,,6.0,D,1.0,1.0,0.0,6.0,D,0.0,4.0
P1,2013-02-03,Benfica,Setubal,3.0,0.0,H,1.0,0.0,H,1.1,9.0,21.0,,6.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2013-02-03,Gil Vicente,Maritimo,4.0,2.0,H,2.0,0.0,H,2.63,3.1,2.75,,6.0,H,3.0,0.0,2.0,6.0,H,2.0,2.0
P1,2013-02-03,Nacional,Moreirense,1.0,2.0,A,0.0,1.0,A,1.57,3.8,6.0,,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2013-02-03,Olhanense,Academica,0.0,0.0,D,0.0,0.0,D,2.6,3.2,2.75,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2013-02-05,Pacos Ferreira,Estoril,1.0,0.0,H,0.0,0.0,D,2.05,3.25,3.75,,1.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-02-09,Estoril,Guimaraes,2.0,0.0,H,1.0,0.0,H,2.0,3.4,3.75,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2013-02-10,Academica,Rio Ave,1.0,2.0,A,0.0,1.0,A,2.5,3.2,2.88,,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2013-02-10,Moreirense,Beira Mar,3.0,0.0,H,1.0,0.0,H,2.5,3.2,2.8,,6.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2013-02-10,Nacional,Benfica,2.0,2.0,D,1.0,2.0,A,8.0,4.0,1.44,,6.0,D,1.0,1.0,0.0,4.0,A,-1.0,3.0
P1,2013-02-10,Porto,Olhanense,1.0,1.0,D,0.0,1.0,A,1.1,10.0,13.0,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2013-02-10,Setubal,Gil Vicente,1.0,0.0,H,1.0,0.0,H,2.38,3.2,3.0,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-02-10,Sp Lisbon,Maritimo,0.0,1.0,A,0.0,1.0,A,1.67,3.6,5.5,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-02-11,Sp Braga,Pacos Ferreira,2.0,3.0,A,0.0,2.0,A,1.62,3.6,6.0,,0.0,A,0.0,3.0,-1.0,5.0,A,-2.0,2.0
P1,2013-02-15,Beira Mar,Porto,0.0,2.0,A,0.0,1.0,A,10.0,5.5,1.29,,4.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2013-02-16,Gil Vicente,Sp Lisbon,2.0,3.0,A,1.0,2.0,A,3.6,3.25,2.1,,5.0,A,0.0,3.0,-1.0,5.0,A,-1.0,3.0
P1,2013-02-17,Benfica,Academica,1.0,0.0,H,0.0,0.0,D,1.22,6.0,13.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-02-17,Guimaraes,Moreirense,1.0,0.0,H,1.0,0.0,H,2.05,3.25,3.75,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-02-17,Maritimo,Estoril,2.0,1.0,H,2.0,0.0,H,2.25,3.25,3.25,,6.0,H,3.0,0.0,1.0,3.0,H,2.0,2.0
P1,2013-02-17,Olhanense,Setubal,0.0,1.0,A,0.0,0.0,D,2.0,3.3,3.8,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-02-17,Pacos Ferreira,Nacional,1.0,1.0,D,1.0,0.0,H,2.1,3.3,3.5,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2013-02-18,Rio Ave,Sp Braga,1.0,1.0,D,1.0,1.0,D,3.4,3.4,2.1,,0.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2013-02-22,Estoril,Sp Lisbon,3.0,1.0,H,2.0,1.0,H,3.0,3.25,2.38,,4.0,H,3.0,0.0,2.0,4.0,H,1.0,3.0
P1,2013-02-23,Porto,Rio Ave,2.0,1.0,H,1.0,1.0,D,1.22,6.0,12.0,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-02-23,Setubal,Beira Mar,1.0,0.0,H,1.0,0.0,H,2.38,3.25,3.0,,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
