league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2014-12-19,Porto,Setubal,4.0,0.0,H,2.0,0.0,H,1.1,9.0,23.0,,4.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0
P1,2014-12-20,Estoril,Guimaraes,1.0,0.0,H,0.0,0.0,D,2.2,3.25,3.3,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2014-12-21,Academica,Penafiel,1.0,1.0,D,0.0,0.0,D,1.8,3.3,4.75,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2014-12-21,Arouca,Maritimo,1.0,0.0,H,0.0,0.0,D,3.0,3.2,2.4,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2014-12-21,Benfica,Gil Vicente,1.0,0.0,H,1.0,0.0,H,1.13,8.5,17.0,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2014-12-21,Moreirense,Boavista,1.0,0.0,H,1.0,0.0,H,1.57,3.6,6.5,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2014-12-21,Nacional,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,5.0,3.6,1.7,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2014-12-22,Rio Ave,Belenenses,0.0,0.0,D,0.0,0.0,D,1.85,3.3,4.5,,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2014-12-22,Sp Braga,Pacos Ferreira,3.0,0.0,H,3.0,0.0,H,1.7,3.5,5.25,,0.0,H,3.0,0.0,3.0,3.0,H,3.0,3.0
P1,2015-01-02,Belenenses,Academica,0.0,0.0,D,0.0,0.0,D,1.95,3.25,4.2,,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-01-03,Gil Vicente,Porto,1.0,5.0,A,0.0,1.0,A,15.0,6.5,1.18,,5.0,A,0.0,3.0,-4.0,6.0,A,-1.0,1.0
P1,2015-01-03,Maritimo,Sp Braga,2.0,1.0,H,1.0,1.0,D,3.5,3.3,2.1,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-01-03,Pacos Ferreira,Rio Ave,1.0,2.0,A,0.0,1.0,A,2.2,3.25,3.3,,5.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2015-01-03,Sp Lisbon,Estoril,3.0,0.0,H,1.0,0.0,H,1.53,3.8,6.5,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-01-04,Boavista,Arouca,3.0,1.0,H,1.0,0.0,H,2.6,3.25,2.7,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2015-01-04,Guimaraes,Nacional,4.0,0.0,H,3.0,0.0,H,2.0,3.25,3.9,,6.0,H,3.0,0.0,4.0,4.0,H,3.0,3.0
P1,2015-01-04,Penafiel,Benfica,0.0,3.0,A,0.0,1.0,A,12.0,5.5,1.25,,6.0,A,0.0,3.0,-3.0,3.0,A,-1.0,1.0
P1,2015-01-04,Setubal,Moreirense,2.0,1.0,H,0.0,1.0,A,2.75,3.3,2.5,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2015-01-09,Estoril,Moreirense,1.0,1.0,D,1.0,0.0,H,1.85,3.3,4.5,,4.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-01-10,Academica,Pacos Ferreira,2.0,2.0,D,0.0,0.0,D,2.9,3.3,2.38,,5.0,D,1.0,1.0,0.0,4.0,D,0.0,0.0
P1,2015-01-10,Benfica,Guimaraes,3.0,0.0,H,1.0,0.0,H,1.33,4.75,9.5,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-01-10,Porto,Belenenses,3.0,0.0,H,1.0,0.0,H,1.18,6.5,15.0,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-01-11,Arouca,Setubal,1.0,0.0,H,0.0,0.0,D,2.05,3.2,3.8,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-01-11,Gil Vicente,Penafiel,2.0,1.0,H,0.0,1.0,A,2.1,3.25,3.5,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2015-01-11,Nacional,Boavista,2.0,1.0,H,1.0,1.0,D,1.62,3.6,6.0,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-01-11,Rio Ave,Maritimo,0.0,0.0,D,0.0,0.0,D,2.2,3.25,3.3,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-01-11,Sp Braga,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,2.8,3.2,2.5,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-01-17,Guimaraes,Academica,4.0,0.0,H,3.0,0.0,H,1.62,3.6,6.0,,5.0,H,3.0,0.0,4.0,4.0,H,3.0,3.0
P1,2015-01-17,Penafiel,Porto,1.0,3.0,A,0.0,2.0,A,17.0,6.5,1.17,,5.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0
P1,2015-01-18,Belenenses,Gil Vicente,2.0,0.0,H,2.0,0.0,H,1.91,3.2,4.33,,6.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2015-01-18,Boavista,Estoril,1.0,2.0,A,1.0,1.0,D,3.6,3.2,2.1,,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2015-01-18,Maritimo,Benfica,0.0,4.0,A,0.0,1.0,A,5.75,4.2,1.53,,6.0,A,0.0,3.0,-4.0,4.0,A,-1.0,1.0
P1,2015-01-18,Moreirense,Arouca,1.0,0.0,H,1.0,0.0,H,2.05,3.25,3.75,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-01-18,Pacos Ferreira,Nacional,2.0,3.0,A,0.0,1.0,A,2.05,3.3,3.6,,6.0,A,0.0,3.0,-1.0,5.0,A,-1.0,1.0
P1,2015-01-18,Setubal,Sp Braga,1.0,3.0,A,1.0,0.0,H,4.5,3.5,1.8,,6.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2015-01-18,Sp Lisbon,Rio Ave,4.0,2.0,H,1.0,1.0,D,1.4,4.33,8.5,,6.0,H,3.0,0.0,2.0,6.0,D,0.0,2.0
P1,2015-01-24,Guimaraes,Gil Vicente,2.0,2.0,D,0.0,1.0,A,1.5,4.0,7.0,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-01-25,Belenenses,Penafiel,0.0,0.0,D,0.0,0.0,D,1.75,3.6,4.75,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-01-25,Boavista,Sp Braga,1.0,0.0,H,0.0,0.0,D,5.5,3.6,1.65,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
