league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2010-11-05,Setubal,Rio Ave,3,3,D,1,2,A,2.38,3.0,3.25,,4,D,1,1,0,6,A,-1,3
P1,2010-11-06,Pacos Ferreira,Nacional,0,1,A,0,0,D,2.4,3.1,3.1,,5,A,0,3,-1,1,D,0,0
P1,2010-11-06,Portimonense,Academica,2,2,D,0,2,A,2.9,3.1,2.5,,5,D,1,1,0,4,A,-2,2
P1,2010-11-07,Maritimo,Leiria,1,1,D,0,0,D,1.91,3.25,4.2,,6,D,1,1,0,2,D,0,0
P1,2010-11-07,Naval,Olhanense,1,1,D,1,0,H,2.7,3.0,2.8,,6,D,1,1,0,2,H,1,1
P1,2010-11-07,Porto,Benfica,5,0,H,3,0,H,1.83,3.5,4.33,,6,H,3,0,5,5,H,3,3
P1,2010-11-07,Sp Braga,Beira Mar,2,3,A,0,1,A,1.5,4.0,7.0,,6,A,0,3,-1,5,A,-1,1
P1,2010-11-08,Sp Lisbon,Guimaraes,2,3,A,2,0,H,1.53,3.8,6.5,,0,A,0,3,-1,5,H,2,2
P1,2010-11-12,Nacional,Maritimo,0,0,D,0,0,D,2.25,3.2,3.25,,4,D,1,1,0,0,D,0,0
P1,2010-11-13,Academica,Sp Lisbon,1,2,A,0,2,A,3.4,3.2,2.15,,5,A,0,3,-1,3,A,-2,2
P1,2010-11-13,Guimaraes,Sp Braga,2,1,H,1,1,D,2.5,3.2,2.8,,5,H,3,0,1,3,D,0,2
P1,2010-11-14,Benfica,Naval,4,0,H,1,0,H,1.2,6.0,14.0,,6,H,3,0,4,4,H,1,1
P1,2010-11-14,Leiria,Setubal,1,0,H,1,0,H,1.9,3.25,4.2,,6,H,3,0,1,1,H,1,1
P1,2010-11-14,Olhanense,Beira Mar,1,1,D,1,0,H,2.1,3.2,3.6,,6,D,1,1,0,2,H,1,1
P1,2010-11-14,Porto,Portimonense,2,0,H,1,0,H,1.14,7.0,19.0,,6,H,3,0,2,2,H,1,1
P1,2010-11-14,Rio Ave,Pacos Ferreira,3,1,H,2,1,H,2.2,3.2,3.3,,6,H,3,0,2,4,H,1,3
P1,2010-11-26,Setubal,Academica,0,1,A,0,1,A,2.88,3.2,2.5,,4,A,0,3,-1,1,A,-1,1
P1,2010-11-27,Maritimo,Guimaraes,2,0,H,2,0,H,2.6,3.1,2.75,,5,H,3,0,2,2,H,2,2
P1,2010-11-27,Pacos Ferreira,Olhanense,1,0,H,1,0,H,2.2,3.1,3.4,,5,H,3,0,1,1,H,1,1
P1,2010-11-27,Sp Lisbon,Porto,1,1,D,1,0,H,3.8,3.25,2.0,,5,D,1,1,0,2,H,1,1
P1,2010-11-28,Beira Mar,Benfica,1,3,A,0,1,A,7.0,3.7,1.53,,6,A,0,3,-2,4,A,-1,1
P1,2010-11-28,Naval,Rio Ave,0,1,A,0,1,A,2.5,3.2,2.88,,6,A,0,3,-1,1,A,-1,1
P1,2010-11-28,Sp Braga,Nacional,2,0,H,0,0,D,1.7,3.4,5.5,,6,H,3,0,2,2,D,0,0
P1,2010-11-29,Portimonense,Leiria,1,2,A,1,0,H,2.9,3.1,2.5,,0,A,0,3,-1,3,H,1,1
P1,2010-12-03,Benfica,Olhanense,2,0,H,1,0,H,1.2,6.0,15.0,,4,H,3,0,2,2,H,1,1
P1,2010-12-04,Guimaraes,Pacos Ferreira,1,1,D,1,0,H,1.73,3.5,5.0,,5,D,1,1,0,2,H,1,1
P1,2010-12-04,Leiria,Sp Braga,3,1,H,2,1,H,3.25,3.1,2.3,,5,H,3,0,2,4,H,1,3
P1,2010-12-05,Portimonense,Sp Lisbon,1,3,A,1,3,A,6.5,3.6,1.57,,6,A,0,3,-2,4,A,-2,4
P1,2010-12-05,Rio Ave,Beira Mar,1,1,D,0,0,D,2.1,3.1,3.75,,6,D,1,1,0,2,D,0,0
P1,2010-12-06,Porto,Setubal,1,0,H,1,0,H,1.14,7.0,19.0,,0,H,3,0,1,1,H,1,1
P1,2010-12-07,Nacional,Naval,2,1,H,0,1,A,1.62,3.6,6.0,,1,H,3,0,1,3,A,-1,1
P1,2010-12-08,Academica,Maritimo,1,5,A,0,1,A,2.0,3.25,3.5,,2,A,0,3,-4,6,A,-1,1
P1,2010-12-17,Sp Braga,Academica,5,0,H,3,0,H,1.65,3.6,5.5,,4,H,3,0,5,5,H,3,3
P1,2010-12-18,Beira Mar,Guimaraes,3,2,H,1,0,H,2.7,3.0,2.8,,5,H,3,0,1,5,H,1,1
P1,2010-12-18,Benfica,Rio Ave,5,2,H,2,1,H,1.2,6.0,15.0,,5,H,3,0,3,7,H,1,3
P1,2010-12-19,Maritimo,Portimonense,1,1,D,0,0,D,1.6,3.6,6.0,,6,D,1,1,0,2,D,0,0
P1,2010-12-19,Naval,Leiria,0,3,A,0,1,A,2.75,3.0,2.7,,6,A,0,3,-3,3,A,-1,1
P1,2010-12-19,Olhanense,Nacional,0,0,D,0,0,D,2.63,3.0,2.88,,6,D,1,1,0,0,D,0,0
P1,2010-12-19,Pacos Ferreira,Porto,0,3,A,0,1,A,8.0,4.0,1.44,,6,A,0,3,-3,3,A,-1,1
P1,2010-12-20,Setubal,Sp Lisbon,0,3,A,0,2,A,5.25,3.6,1.67,,0,A,0,3,-3,3,A,-2,2
P1,2011-01-07,Portimonense,Setubal,3,4,A,2,1,H,2.4,3.2,3.0,,4,A,0,3,-1,7,H,1,3
P1,2011-01-08,Porto,Maritimo,4,1,H,1,0,H,1.17,6.75,17.0,,5,H,3,0,3,5,H,1,1
P1,2011-01-08,Sp Lisbon,Sp Braga,2,1,H,2,1,H,1.91,3.25,4.2,,5,H,3,0,1,3,H,1,3
P1,2011-01-09,Academica,Pacos Ferreira,0,0,D,0,0,D,2.3,3.1,3.25,,6,D,1,1,0,0,D,0,0
P1,2011-01-09,Guimaraes,Naval,1,2,A,1,0,H,1.5,3.75,7.5,,6,A,0,3,-1,3,H,1,1
P1,2011-01-09,Leiria,Benfica,0,3,A,0,1,A,5.25,3.6,1.67,,6,A,0,3,-3,3,A,-1,1
P1,2011-01-09,Nacional,Beira Mar,0,0,D,0,0,D,1.91,3.25,4.2,,6,D,1,1,0,0,D,0,0
P1,2011-01-09,Rio Ave,Olhanense,0,1,A,0,1,A,2.25,3.0,3.5,,6,A,0,3,-1,1,A,-1,1
P1,2011-01-14,Portimonense,Sp Braga,0,3,A,0,0,D,5.5,3.5,1.67,,4,A,0,3,-3,3,D,0,0
P1,2011-01-15,Guimaraes,Olhanense,1,0,H,0,0,D,1.8,3.4,4.75,,5,H,3,0,1,1,D,0,0
P1,2011-01-15,Sp Lisbon,Pacos Ferreira,2,3,A,1,2,A,1.36,4.5,9.0,,5,A,0,3,-1,5,A,-1,3
P1,2011-01-16,Academica,Benfica,0,1,A,0,1,A,6.0,3.8,1.57,,6,A,0,3,-1,1,A,-1,1
P1,2011-01-16,Leiria,Beira Mar,0,3,A,0,1,A,2.05,3.25,3.75,,6,A,0,3,-3,3,A,-1,1
P1,2011-01-16,Nacional,Rio Ave,1,0,H,0,0,D,1.83,3.4,4.5,,6,H,3,0,1,1,D,0,0
P1,2011-01-16,Porto,Naval,3,1,H,2,0,H,1.11,8.0,23.0,,6,H,3,0,2,4,H,2,2
P1,2011-01-16,Setubal,Maritimo,2,4,A,1,1,D,2.75,3.0,2.75,,6,A,0,3,-2,6,D,0,2
P1,2011-01-22,Beira Mar,Porto,0,1,A,0,1,A,7.0,4.2,1.4,,5,A,0,3,-1,1,A,-1,1
P1,2011-01-22,Benfica,Nacional,4,2,H,2,0,H,1.25,5.25,13.0,,5,H,3,0,2,6,H,2,2
P1,2011-01-22,Naval,Portimonense,1,1,D,0,1,A,2.05,3.2,3.8,,5,D,1,1,0,2,A,-1,1
P1,2011-01-22,Olhanense,Academica,2,1,H,1,1,D,2.3,3.1,3.2,,5,H,3,0,1,3,D,0,2
P1,2011-01-22,Pacos Ferreira,Leiria,1,1,D,0,0,D,2.05,3.2,3.75,,5,D,1,1,0,2,D,0,0
P1,2011-01-22,Rio Ave,Guimaraes,2,3,A,0,1,A,2.9,3.0,2.55,,5,A,0,3,-1,5,A,-1,1
P1,2011-01-22,Sp Braga,Setubal,2,2,D,0,2,A,1.4,4.4,8.0,,5,D,1,1,0,4,A,-2,2
P1,2011-01-24,Maritimo,Sp Lisbon,0,3,A,0,1,A,4.33,3.1,1.83,,0,A,0,3,-3,3,A,-1,1
P1,2011-01-26,Porto,Nacional,3,0,H,3,0,H,1.2,5.5,13.0,,2,H,3,0,3,3,H,3,3
P1,2011-02-04,Sp Lisbon,Naval,3,3,D,1,2,A,1.29,5.25,10.0,,4,D,1,1,0,6,A,-1,3
P1,2011-02-05,Maritimo,Sp Braga,1,2,A,1,1,D,2.8,3.2,2.5,,5,A,0,3,-1,3,D,0,2
P1,2011-02-06,Academica,Beira Mar,3,3,D,1,1,D,2.2,3.2,3.3,,6,D,1,1,0,6,D,0,2
P1,2011-02-06,Guimaraes,Nacional,0,0,D,0,0,D,1.91,3.3,4.2,,6,D,1,1,0,0,D,0,0
P1,2011-02-06,Leiria,Olhanense,0,2,A,0,2,A,2.3,3.2,3.2,,6,A,0,3,-2,2,A,-2,2
P1,2011-02-06,Portimonense,Pacos Ferreira,0,1,A,0,0,D,2.9,3.2,2.45,,6,A,0,3,-1,1,D,0,0
P1,2011-02-06,Porto,Rio Ave,1,0,H,1,0,H,1.14,7.5,17.0,,6,H,3,0,1,1,H,1,1
P1,2011-02-06,Setubal,Benfica,0,2,A,0,1,A,9.0,4.75,1.33,,6,A,0,3,-2,2,A,-1,1
P1,2011-02-12,Nacional,Leiria,0,1,A,0,1,A,1.91,3.25,4.2,,5,A,0,3,-1,1,A,-1,1
P1,2011-02-12,Olhanense,Sp Lisbon,2,2,D,0,1,A,4.2,3.3,1.91,,5,D,1,1,0,4,A,-1,1
P1,2011-02-13,Benfica,Guimaraes,3,0,H,1,0,H,1.29,5.0,11.0,,6,H,3,0,3,3,H,1,1
P1,2011-02-13,Naval,Academica,3,1,H,2,0,H,2.63,3.1,2.8,,6,H,3,0,2,4,H,2,2
P1,2011-02-13,Pacos Ferreira,Maritimo,1,0,H,0,0,D,2.1,3.2,3.6,,6,H,3,0,1,1,D,0,0
P1,2011-02-13,Rio Ave,Portimonense,2,0,H,0,0,D,2.0,3.2,4.0,,6,H,3,0,2,2,D,0,0
P1,2011-02-13,Sp Braga,Porto,0,2,A,0,1,A,4.0,3.4,1.91,,6,A,0,3,-2,2,A,-1,1
P1,2011-02-14,Beira Mar,Setubal,0,0,D,0,0,D,1.91,3.3,4.2,,0,D,1,1,0,0,D,0,0
P1,2011-02-18,Leiria,Guimaraes,0,1,A,0,1,A,2.8,3.1,2.55,,4,A,0,3,-1,1,A,-1,1
P1,2011-02-19,Portimonense,Olhanense,1,1,D,1,0,H,2.8,3.1,2.6,,5,D,1,1,0,2,H,1,1
P1,2011-02-20,Academica,Rio Ave,0,1,A,0,0,D,2.1,3.2,3.6,,6,A,0,3,-1,1,D,0,0
P1,2011-02-20,Maritimo,Beira Mar,1,0,H,0,0,D,2.0,3.25,3.8,,6,H,3,0,1,1,D,0,0
P1,2011-02-20,Setubal,Naval,1,1,D,1,0,H,2.25,3.25,3.25,,6,D,1,1,0,2,H,1,1
P1,2011-02-20,Sp Braga,Pacos Ferreira,1,2,A,1,2,A,1.7,3.5,5.0,,6,A,0,3,-1,3,A,-1,3
P1,2011-02-21,Sp Lisbon,Benfica,0,2,A,0,1,A,3.3,3.1,2.25,,0,A,0,3,-2,2,A,-1,1
P1,2011-02-25,Guimaraes,Academica,0,2,A,0,0,D,1.65,3.6,5.5,,4,A,0,3,-2,2,D,0,0
P1,2011-02-26,Olhanense,Porto,0,3,A,0,0,D,7.0,4.33,1.44,,5,A,0,3,-3,3,D,0,0
P1,2011-02-26,Pacos Ferreira,Setubal,2,0,H,1,0,H,1.75,3.4,5.0,,5,H,3,0,2,2,H,1,1
P1,2011-02-27,Beira Mar,Portimonense,0,1,A,0,0,D,1.8,3.4,4.75,,6,A,0,3,-1,1,D,0,0
P1,2011-02-27,Benfica,Maritimo,2,1,H,0,0,D,1.25,5.5,12.0,,6,H,3,0,1,3,D,0,0
P1,2011-02-27,Nacional,Sp Lisbon,1,0,H,1,0,H,3.5,3.25,2.1,,6,H,3,0,1,1,H,1,1
P1,2011-02-27,Rio Ave,Leiria,1,0,H,1,0,H,2.1,3.2,3.6,,6,H,3,0,1,1,H,1,1
P1,2011-02-28,Naval,Sp Braga,0,0,D,0,0,D,3.5,3.25,2.1,,0,D,1,1,0,0,D,0,0
P1,2011-03-04,Academica,Leiria,0,0,D,0,0,D,2.25,3.1,3.4,,4,D,1,1,0,0,D,0,0
P1,2011-03-05,Porto,Guimaraes,2,0,H,0,0,D,1.25,5.5,12.0,,5,H,3,0,2,2,D,0,0
P1,2011-03-06,Maritimo,Rio Ave,0,1,A,0,0,D,1.95,3.2,4.2,,6,A,0,3,-1,1,D,0,0
P1,2011-03-06,Setubal,Olhanense,0,0,D,0,0,D,2.5,3.1,2.9,,6,D,1,1,0,0,D,0,0
P1,2011-03-06,Sp Braga,Benfica,2,1,H,1,1,D,4.33,3.4,1.85,,6,H,3,0,1,3,D,0,2
P1,2011-03-06,Sp Lisbon,Beira Mar,1,0,H,0,0,D,1.44,4.2,7.5,,6,H,3,0,1,1,D,0,0
P1,2011-03-07,Pacos Ferreira,Naval,0,0,D,0,0,D,1.75,3.4,5.0,,0,D,1,1,0,0,D,0,0
P1,2011-03-07,Portimonense,Nacional,1,1,D,0,0,D,3.25,3.1,2.3,,0,D,1,1,0,2,D,0,0
P1,2011-03-11,Beira Mar,Pacos Ferreira,3,1,H,1,0,H,2.7,3.0,2.8,,4,H,3,0,2,4,H,1,1
P1,2011-03-12,Guimaraes,Setubal,1,1,D,1,0,H,1.62,3.6,6.0,,5,D,1,1,0,2,H,1,1
P1,2011-03-12,Rio Ave,Sp Lisbon,0,0,D,0,0,D,4.0,3.2,2.0,,5,D,1,1,0,0,D,0,0
P1,2011-03-13,Benfica,Portimonense,1,1,D,0,1,A,1.14,7.5,17.0,,6,D,1,1,0,2,A,-1,1
P1,2011-03-13,Nacional,Academica,1,1,D,0,0,D,1.85,3.4,4.33,,6,D,1,1,0,2,D,0,0
P1,2011-03-13,Naval,Maritimo,0,3,A,0,2,A,2.5,3.0,3.0,,6,A,0,3,-3,3,A,-2,2
P1,2011-03-14,Leiria,Porto,0,2,A,0,0,D,9.0,4.5,1.36,,0,A,0,3,-2,2,D,0,0
P1,2011-03-18,Portimonense,Guimaraes,2,1,H,1,1,D,3.3,3.1,2.25,,4,H,3,0,1,3,D,0,2
P1,2011-03-19,Sp Lisbon,Leiria,0,0,D,0,0,D,1.55,3.6,7.0,,5,D,1,1,0,0,D,0,0
P1,2011-03-20,Maritimo,Olhanense,4,0,H,2,0,H,2.0,3.25,3.8,,6,H,3,0,4,4,H,2,2
P1,2011-03-20,Naval,Beira Mar,2,2,D,0,2,A,2.25,3.1,3.3,,6,D,1,1,0,4,A,-2,2
P1,2011-03-20,Porto,Academica,3,1,H,0,1,A,1.14,7.5,16.0,,6,H,3,0,2,4,A,-1,1
P1,2011-03-20,Setubal,Nacional,2,1,H,1,0,H,2.75,3.1,2.6,,6,H,3,0,1,3,H,1,1
P1,2011-03-21,Pacos Ferreira,Benfica,1,5,A,1,3,A,6.0,3.5,1.62,,0,A,0,3,-4,6,A,-2,4
P1,2011-03-21,Sp Braga,Rio Ave,1,0,H,0,0,D,1.6,3.5,6.25,,0,H,3,0,1,1,D,0,0
P1,2011-03-27,Olhanense,Sp Braga,0,2,A,0,1,A,3.25,3.2,2.1,,6,A,0,3,-2,2,A,-1,1
P1,2011-04-01,Leiria,Maritimo,1,3,A,0,1,A,2.7,3.0,2.75,,4,A,0,3,-2,4,A,-1,1
P1,2011-04-02,Academica,Portimonense,1,0,H,0,0,D,2.0,3.2,4.0,,5,H,3,0,1,1,D,0,0
P1,2011-04-02,Beira Mar,Sp Braga,1,2,A,1,0,H,3.6,3.2,2.1,,5,A,0,3,-1,3,H,1,1
P1,2011-04-03,Benfica,Porto,1,2,A,1,2,A,2.4,3.25,2.9,,6,A,0,3,-1,3,A,-1,3
P1,2011-04-03,Guimaraes,Sp Lisbon,1,1,D,0,1,A,3.1,3.2,2.3,,6,D,1,1,0,2,A,-1,1
P1,2011-04-03,Olhanense,Naval,1,3,A,0,0,D,2.1,3.25,3.5,,6,A,0,3,-2,4,D,0,0
P1,2011-04-03,Rio Ave,Setubal,2,0,H,1,0,H,1.95,3.25,4.0,,6,H,3,0,2,2,H,1,1
P1,2011-04-04,Nacional,Pacos Ferreira,1,0,H,0,0,D,2.25,3.1,3.4,,0,H,3,0,1,1,D,0,0
P1,2011-04-08,Maritimo,Nacional,1,1,D,1,0,H,2.0,3.3,3.8,,4,D,1,1,0,2,H,1,1
P1,2011-04-09,Sp Lisbon,Academica,2,0,H,2,0,H,1.5,4.0,7.0,,5,H,3,0,2,2,H,2,2
P1,2011-04-10,Beira Mar,Olhanense,1,0,H,0,0,D,2.2,3.1,3.5,,6,H,3,0,1,1,D,0,0
P1,2011-04-10,Naval,Benfica,2,1,H,1,1,D,4.5,3.5,1.8,,6,H,3,0,1,3,D,0,2
P1,2011-04-10,Pacos Ferreira,Rio Ave,1,6,A,1,0,H,2.4,3.1,3.1,,6,A,0,3,-5,7,H,1,1
P1,2011-04-10,Portimonense,Porto,2,3,A,0,0,D,6.0,4.33,1.5,,6,A,0,3,-1,5,D,0,0
P1,2011-04-10,Setubal,Leiria,4,1,H,1,0,H,2.3,3.0,3.4,,6,H,3,0,3,5,H,1,1
P1,2011-04-11,Sp Braga,Guimaraes,3,1,H,0,0,D,1.75,3.4,5.0,,0,H,3,0,2,4,D,0,0
P1,2011-04-15,Academica,Setubal,1,1,D,1,0,H,2.1,3.0,3.8,,4,D,1,1,0,2,H,1,1
