league_code,date,time,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,home_bookings_pts,away_bookings_pts
P1,2023-09-17,15:30,Arouca,Casa Pia,0,1,A,0,0,D,11,12,5,2,2,7,12,7,2,3,0,0,15,6,A,0,3,-1,1,D,0,0,20,30
P1,2023-09-17,15:30,Gil Vicente,Estoril,5,3,H,3,0,H,12,14,7,6,5,8,11,15,3,2,0,0,15,6,H,3,0,2,8,H,3,3,30,20
P1,2023-09-17,18:00,Guimaraes,Portimonense,1,2,A,1,0,H,11,9,3,2,10,3,16,13,2,4,0,0,18,6,A,0,3,-1,3,H,1,1,20,40
P1,2023-09-17,20:30,Sp Lisbon,Moreirense,3,0,H,0,0,D,20,7,9,1,8,2,10,16,3,3,0,1,20,6,H,3,0,3,3,D,0,0,30,55
P1,2023-09-18,20:15,Boavista,Chaves,4,1,H,4,0,H,7,21,4,10,3,12,12,15,1,3,0,0,20,0,H,3,0,3,5,H,4,4,10,30
P1,2023-09-22,20:15,Famalicao,Arouca,1,0,H,1,0,H,7,13,4,6,6,8,15,23,5,2,1,1,20,4,H,3,0,1,1,H,1,1,75,45
P1,2023-09-23,15:30,Estoril,Vizela,2,2,D,0,0,D,16,11,6,7,5,3,13,15,1,2,0,0,15,5,D,1,1,0,4,D,0,0,10,20
P1,2023-09-23,15:30,Moreirense,Farense,1,0,H,1,0,H,15,10,3,2,11,3,10,17,1,2,0,0,15,5,H,3,0,1,1,H,1,1,10,20
P1,2023-09-23,18:00,Casa Pia,Guimaraes,0,0,D,0,0,D,10,14,2,3,8,9,16,11,3,2,0,0,18,5,D,1,1,0,0,D,0,0,30,20
P1,2023-09-23,20:30,Porto,Gil Vicente,2,1,H,1,1,D,20,12,7,4,6,3,15,12,1,3,0,0,20,5,H,3,0,1,3,D,0,2,10,30
P1,2023-09-24,15:30,Chaves,Estrela,2,2,D,0,1,A,17,10,8,3,9,5,11,11,4,4,0,1,15,6,D,1,1,0,4,A,-1,1,40,65
P1,2023-09-24,18:00,Portimonense,Benfica,1,3,A,0,2,A,9,13,2,7,3,4,7,7,1,0,0,0,18,6,A,0,3,-2,4,A,-2,2,10,0
P1,2023-09-24,20:30,Sp Braga,Boavista,4,1,H,2,1,H,24,6,9,2,6,2,8,9,2,3,0,1,20,6,H,3,0,3,5,H,1,3,20,55
P1,2023-09-25,20:15,Sp Lisbon,Rio Ave,2,0,H,2,0,H,10,7,6,2,4,2,14,12,1,5,0,0,20,0,H,3,0,2,2,H,2,2,10,50
P1,2023-09-28,20:15,Estrela,Sp Braga,2,4,A,0,1,A,17,17,9,9,8,6,9,13,1,3,0,0,20,3,A,0,3,-2,6,A,-1,1,10,30
P1,2023-09-29,20:15,Benfica,Porto,1,0,H,0,0,D,12,6,2,3,9,5,18,10,4,5,0,1,20,4,H,3,0,1,1,D,0,0,40,75
P1,2023-09-30,15:30,Vizela,Portimonense,2,3,A,0,2,A,14,9,4,7,13,2,11,16,3,3,0,0,15,5,A,0,3,-1,5,A,-2,2,30,30
P1,2023-09-30,18:00,Boavista,Famalicao,2,2,D,1,1,D,10,7,6,3,2,4,23,21,5,4,1,2,18,5,D,1,1,0,4,D,0,2,75,90
P1,2023-09-30,20:30,Farense,Sp Lisbon,2,3,A,1,2,A,9,23,4,10,2,8,13,12,5,6,1,0,20,5,A,0,3,-1,5,A,-1,3,75,60
P1,2023-10-01,15:30,Arouca,Chaves,0,2,A,0,0,D,11,5,2,3,5,3,16,10,3,5,1,0,15,6,A,0,3,-2,2,D,0,0,55,50
P1,2023-10-01,18:00,Guimaraes,Estoril,3,2,H,0,2,A,25,10,8,5,11,2,16,13,4,4,0,1,18,6,H,3,0,1,5,A,-2,2,40,65
P1,2023-10-01,20:30,Rio Ave,Moreirense,0,4,A,0,2,A,10,11,4,6,4,2,13,26,3,5,0,0,20,6,A,0,3,-4,4,A,-2,2,30,50
P1,2023-10-02,20:15,Gil Vicente,Casa Pia,2,0,H,0,0,D,16,8,9,1,5,5,10,15,3,3,0,1,20,0,H,3,0,2,2,D,0,0,30,55
P1,2023-10-06,20:15,Moreirense,Boavista,1,1,D,1,1,D,11,8,6,1,6,1,13,13,0,3,0,0,20,4,D,1,1,0,2,D,0,2,0,30
P1,2023-10-07,15:30,Chaves,Gil Vicente,4,2,H,1,2,A,15,9,9,5,6,1,17,14,3,3,1,0,15,5,H,3,0,2,6,A,-1,3,55,30
P1,2023-10-07,15:30,Farense,Vizela,0,0,D,0,0,D,20,17,6,6,14,6,21,11,1,1,0,0,15,5,D,1,1,0,0,D,0,0,10,10
P1,2023-10-07,18:00,Sp Braga,Rio Ave,2,1,H,0,1,A,33,9,11,3,16,1,8,11,1,2,0,0,18,5,H,3,0,1,3,A,-1,1,10,20
P1,2023-10-07,20:30,Estoril,Benfica,0,1,A,0,0,D,16,21,4,5,4,7,15,8,3,2,0,0,20,5,A,0,3,-1,1,D,0,0,30,20
P1,2023-10-08,15:30,Casa Pia,Estrela,0,1,A,0,0,D,7,11,2,6,3,6,16,8,1,1,0,0,15,6,A,0,3,-1,1,D,0,0,10,10
P1,2023-10-08,15:30,Famalicao,Guimaraes,1,3,A,0,2,A,13,12,6,4,11,3,15,20,4,3,0,0,15,6,A,0,3,-2,4,A,-2,2,40,30
P1,2023-10-08,18:00,Porto,Portimonense,1,0,H,1,0,H,18,4,7,2,10,5,12,19,4,6,1,0,18,6,H,3,0,1,1,H,1,1,65,60
P1,2023-10-08,20:30,Sp Lisbon,Arouca,2,1,H,1,0,H,10,11,5,5,5,2,7,18,4,7,1,1,20,6,H,3,0,1,3,H,1,1,65,95
P1,2023-10-27,20:15,Arouca,Moreirense,0,1,A,0,1,A,13,12,3,5,7,5,11,14,2,2,0,1,20,4,A,0,3,-1,1,A,-1,1,20,45
P1,2023-10-28,15:30,Portimonense,Estoril,1,0,H,1,0,H,14,14,8,4,6,4,14,8,6,1,0,0,15,5,H,3,0,1,1,H,1,1,60,10
P1,2023-10-28,18:00,Benfica,Casa Pia,1,1,D,1,0,H,13,6,7,3,10,2,12,20,1,2,0,0,18,5,D,1,1,0,2,H,1,1,10,20
P1,2023-10-28,18:00,Guimaraes,Chaves,5,0,H,3,0,H,13,7,6,3,4,3,16,6,0,3,0,1,18,5,H,3,0,5,5,H,3,3,0,55
P1,2023-10-28,20:30,Gil Vicente,Sp Braga,3,3,D,1,0,H,13,18,6,7,4,9,14,21,4,2,0,1,20,5,D,1,1,0,6,H,1,1,40,45
P1,2023-10-29,15:30,Rio Ave,Farense,3,4,A,2,2,D,11,13,4,7,5,6,19,12,3,3,0,0,15,6,A,0,3,-1,7,D,0,4,30,30
P1,2023-10-29,18:00,Estrela,Famalicao,1,0,H,0,0,D,12,9,4,1,3,2,18,15,3,3,0,1,18,6,H,3,0,1,1,D,0,0,30,55
P1,2023-10-29,20:30,Vizela,Porto,0,2,A,0,2,A,8,13,1,3,4,4,16,17,3,4,0,0,20,6,A,0,3,-2,2,A,-2,2,30,40
P1,2023-10-30,20:15,Boavista,Sp Lisbon,0,2,A,0,1,A,7,14,2,6,4,8,16,13,3,2,0,0,20,0,A,0,3,-2,2,A,-1,1,30,20
P1,2023-11-03,20:15,Porto,Estoril,0,1,A,0,0,D,16,7,4,3,9,6,16,16,5,7,0,0,20,4,A,0,3,-1,1,D,0,0,50,70
P1,2023-11-04,15:30,Chaves,Benfica,0,2,A,0,0,D,8,14,0,5,3,8,13,11,5,2,0,0,15,5,A,0,3,-2,2,D,0,0,50,20
P1,2023-11-04,18:00,Famalicao,Gil Vicente,3,1,H,2,0,H,12,9,5,4,7,2,11,10,3,3,0,0,18,5,H,3,0,2,4,H,2,2,30,30
P1,2023-11-04,20:30,Sp Braga,Portimonense,6,1,H,0,1,A,19,8,10,3,5,5,10,10,1,2,0,0,20,5,H,3,0,5,7,A,-1,1,10,20
P1,2023-11-05,15:30,Casa Pia,Vizela,0,1,A,0,0,D,11,14,2,4,6,6,16,17,3,3,0,0,15,6,A,0,3,-1,1,D,0,0,30,30
P1,2023-11-05,15:30,Moreirense,Guimaraes,1,0,H,0,0,D,12,10,3,2,4,12,10,11,1,2,0,0,15,6,H,3,0,1,1,D,0,0,10,20
P1,2023-11-05,18:00,Rio Ave,Boavista,2,0,H,1,0,H,9,10,3,2,3,3,17,15,3,2,0,0,18,6,H,3,0,2,2,H,1,1,30,20
P1,2023-11-05,20:30,Sp Lisbon,Estrela,3,2,H,1,0,H,23,6,8,4,6,1,7,5,1,1,0,0,20,6,H,3,0,1,5,H,1,1,10,10
P1,2023-11-06,20:15,Farense,Arouca,2,0,H,2,0,H,7,15,2,5,6,6,16,14,1,1,0,0,20,0,H,3,0,2,2,H,2,2,10,10
P1,2023-11-10,20:15,Estoril,Casa Pia,4,0,H,2,0,H,18,12,6,3,4,7,15,16,3,4,0,0,20,4,H,3,0,4,4,H,2,2,30,40
P1,2023-11-11,15:30,Portimonense,Chaves,2,1,H,2,0,H,12,19,7,8,3,8,15,12,4,2,0,0,15,5,H,3,0,1,3,H,2,2,40,20
P1,2023-11-11,18:00,Estrela,Moreirense,0,1,A,0,0,D,8,12,3,2,2,5,22,17,3,6,0,1,18,5,A,0,3,-1,1,D,0,0,30,85
P1,2023-11-11,18:00,Vizela,Famalicao,0,0,D,0,0,D,9,13,4,2,5,7,17,17,1,3,0,0,18,5,D,1,1,0,0,D,0,0,10,30
P1,2023-11-11,20:30,Guimaraes,Porto,1,2,A,1,1,D,14,7,8,4,10,6,19,17,3,3,0,0,20,5,A,0,3,-1,3,D,0,2,30,30
P1,2023-11-12,15:30,Boavista,Farense,1,3,A,0,1,A,15,13,2,7,9,2,19,9,3,1,0,0,15,6,A,0,3,-2,4,A,-1,1,30,10
P1,2023-11-12,15:30,Gil Vicente,Rio Ave,1,1,D,0,0,D,8,16,2,5,4,7,10,18,1,1,0,0,15,6,D,1,1,0,2,D,0,0,10,10
P1,2023-11-12,18:00,Arouca,Sp Braga,0,1,A,0,1,A,12,17,7,5,3,8,14,14,2,4,0,0,18,6,A,0,3,-1,1,A,-1,1,20,40
P1,2023-11-12,20:30,Benfica,Sp Lisbon,2,1,H,0,1,A,11,8,4,3,6,4,10,12,2,5,0,1,20,6,H,3,0,1,3,A,-1,1,20,75
P1,2023-12-01,20:30,Chaves,Vizela,2,1,H,1,1,D,15,8,5,2,2,1,14,16,5,3,0,0,20,4,H,3,0,1,3,D,0,2,50,30
P1,2023-12-02,15:30,Farense,Guimaraes,1,2,A,0,1,A,5,16,2,5,1,7,12,14,3,3,1,0,15,5,A,0,3,-1,3,A,-1,1,55,30
P1,2023-12-02,15:30,Rio Ave,Estrela,1,1,D,0,0,D,13,8,3,0,7,0,15,13,4,1,0,0,15,5,D,1,1,0,2,D,0,0,40,10
P1,2023-12-02,18:00,Famalicao,Porto,0,3,A,0,2,A,12,9,0,5,7,2,16,22,4,5,1,0,18,5,A,0,3,-3,3,A,-2,2,65,50
P1,2023-12-02,20:30,Casa Pia,Portimonense,1,0,H,0,0,D,11,10,3,2,5,5,20,15,3,3,0,1,20,5,H,3,0,1,1,D,0,0,30,55
P1,2023-12-03,15:30,Sp Braga,Estoril,3,1,H,1,1,D,18,4,6,1,5,2,13,14,2,2,0,0,15,6,H,3,0,2,4,D,0,2,20,20
P1,2023-12-03,18:00,Moreirense,Benfica,0,0,D,0,0,D,11,12,4,3,2,7,13,13,4,1,0,0,18,6,D,1,1,0,0,D,0,0,40,10
P1,2023-12-03,20:30,Boavista,Arouca,0,4,A,0,3,A,8,12,2,7,8,1,12,10,5,4,1,1,20,6,A,0,3,-4,4,A,-3,3,75,65
P1,2023-12-04,20:15,Sp Lisbon,Gil Vicente,3,1,H,1,1,D,12,5,4,1,9,0,14,9,4,1,0,0,20,0,H,3,0,2,4,D,0,2,40,10
P1,2023-12-08,15:30,Vizela,Sp Braga,1,3,A,0,1,A,11,13,5,4,7,6,19,9,3,1,0,0,15,4,A,0,3,-2,4,A,-1,1,30,10
P1,2023-12-08,18:00,Benfica,Farense,1,1,D,0,0,D,37,8,13,5,15,3,10,11,2,3,0,0,18,4,D,1,1,0,2,D,0,0,20,30
P1,2023-12-09,15:30,Portimonense,Famalicao,1,1,D,0,1,A,8,16,4,8,2,5,14,19,4,1,1,0,15,5,D,1,1,0,2,A,-1,1,65,10
P1,2023-12-09,18:00,Guimaraes,Sp Lisbon,3,2,H,1,1,D,7,11,5,4,1,6,14,5,4,1,0,0,18,5,H,3,0,1,5,D,0,2,40,10
P1,2023-12-09,20:30,Porto,Casa Pia,3,1,H,1,0,H,16,7,6,3,4,1,11,9,3,1,0,0,20,5,H,3,0,2,4,H,1,1,30,10
P1,2023-12-10,15:30,Estrela,Boavista,3,1,H,0,0,D,4,9,2,6,2,4,18,11,4,2,0,0,15,6,H,3,0,2,4,D,0,0,40,20
P1,2023-12-10,18:00,Arouca,Rio Ave,2,2,D,0,2,A,16,12,5,9,5,3,11,14,1,5,0,0,18,6,D,1,1,0,4,A,-2,2,10,50
P1,2023-12-10,20:30,Estoril,Chaves,4,0,H,1,0,H,14,7,10,2,3,6,16,11,4,3,0,0,20,6,H,3,0,4,4,H,1,1,40,30
P1,2023-12-11,20:15,Gil Vicente,Moreirense,1,1,D,1,0,H,11,11,4,4,3,6,15,19,5,3,0,0,20,0,D,1,1,0,2,H,1,1,50,30
P1,2023-12-15,20:15,Farense,Estrela,0,0,D,0,0,D,12,9,1,2,6,9,11,8,2,1,0,0,20,4,D,1,1,0,0,D,0,0,20,10
P1,2023-12-16,15:30,Rio Ave,Vizela,1,1,D,0,0,D,13,6,4,4,7,2,16,15,3,3,0,1,15,5,D,1,1,0,2,D,0,0,30,55
P1,2023-12-16,18:00,Arouca,Gil Vicente,3,0,H,1,0,H,10,9,7,5,4,6,11,8,2,0,0,0,18,5,H,3,0,3,3,H,1,1,20,0
P1,2023-12-16,20:30,Boavista,Guimaraes,1,1,D,0,1,A,10,14,4,3,7,8,17,9,6,2,0,0,20,5,D,1,1,0,2,A,-1,1,60,20
P1,2023-12-17,15:30,Chaves,Casa Pia,1,3,A,1,2,A,15,9,5,6,4,2,16,14,1,1,0,0,15,6,A,0,3,-2,4,A,-1,3,10,10
P1,2023-12-17,15:30,Moreirense,Portimonense,5,2,H,2,1,H,16,9,5,3,7,7,12,12,2,2,0,0,15,6,H,3,0,3,7,H,1,3,20,20
P1,2023-12-17,18:00,Famalicao,Estoril,1,1,D,1,1,D,10,12,3,5,1,7,9,19,3,1,0,0,18,6,D,1,1,0,2,D,0,2,30,10
P1,2023-12-17,20:30,Sp Braga,Benfica,0,1,A,0,1,A,16,11,6,6,5,2,11,9,3,3,0,0,20,6,A,0,3,-1,1,A,-1,1,30,30
P1,2023-12-18,20:15,Sp Lisbon,Porto,2,0,H,1,0,H,11,5,6,3,2,2,21,15,4,4,0,1,20,0,H,3,0,2,2,H,1,1,40,65
P1,2023-12-23,15:30,Guimaraes,Rio Ave,1,0,H,0,0,D,5,9,3,4,4,8,13,18,4,3,0,0,15,5,H,3,0,1,1,D,0,0,40,30
P1,2023-12-23,15:30,Vizela,Moreirense,0,0,D,0,0,D,9,10,3,5,3,9,16,8,3,1,0,0,15,5,D,1,1,0,0,D,0,0,30,10
P1,2023-12-28,20:15,Estrela,Arouca,1,4,A,1,0,H,6,18,2,5,3,5,6,12,0,2,1,0,20,3,A,0,3,-3,5,H,1,1,25,20
P1,2023-12-29,18:45,Benfica,Famalicao,3,0,H,1,0,H,17,12,10,3,6,4,21,14,2,3,0,0,18,4,H,3,0,3,3,H,1,1,20,30
P1,2023-12-29,20:45,Porto,Chaves,1,0,H,0,0,D,17,5,10,2,8,3,20,11,3,5,0,0,20,4,H,3,0,1,1,D,0,0,30,50
P1,2023-12-30,15:30,Estoril,Farense,4,0,H,2,0,H,12,14,7,4,10,8,8,18,2,2,0,0,15,5,H,3,0,4,4,H,2,2,20,20
P1,2023-12-30,15:30,Gil Vicente,Boavista,1,0,H,0,0,D,11,8,3,1,4,3,15,15,0,1,0,0,15,5,H,3,0,1,1,D,0,0,0,10
P1,2023-12-30,18:00,Casa Pia,Sp Braga,1,3,A,0,0,D,7,11,3,6,2,3,9,7,1,0,0,0,18,5,A,0,3,-2,4,D,0,0,10,0
P1,2023-12-30,20:30,Portimonense,Sp Lisbon,1,2,A,0,0,D,7,14,3,6,0,12,11,12,4,3,0,0,20,5,A,0,3,-1,3,D,0,0,40,30
P1,2024-01-05,18:45,Sp Lisbon,Estoril,5,1,H,2,0,H,21,11,8,3,5,7,6,10,1,3,0,0,18,4,H,3,0,4,6,H,2,2,10,30
P1,2024-01-05,20:45,Boavista,Porto,1,1,D,1,1,D,7,24,2,7,1,6,18,14,5,1,1,0,20,4,D,1,1,0,2,D,0,2,75,10
P1,2024-01-06,15:30,Estrela,Vizela,1,1,D,1,0,H,12,16,4,7,6,4,14,13,0,1,0,0,15,5,D,1,1,0,2,H,1,1,0,10
P1,2024-01-06,15:30,Farense,Gil Vicente,1,0,H,0,0,D,11,14,5,6,6,5,9,7,2,2,0,0,15,5,H,3,0,1,1,D,0,0,20,20
P1,2024-01-06,18:00,Arouca,Benfica,0,3,A,0,1,A,11,11,1,5,1,3,12,5,2,2,0,0,18,5,A,0,3,-3,3,A,-1,1,20,20
P1,2024-01-06,20:30,Sp Braga,Guimaraes,1,1,D,0,0,D,11,13,4,4,5,6,7,9,2,0,0,0,20,5,D,1,1,0,2,D,0,0,20,0
P1,2024-01-07,18:00,Rio Ave,Portimonense,2,0,H,0,0,D,9,7,3,3,3,6,9,13,1,3,0,0,18,6,H,3,0,2,2,D,0,0,10,30
P1,2024-01-07,20:30,Famalicao,Chaves,2,2,D,2,1,H,17,10,7,5,5,8,17,23,3,2,0,0,20,6,D,1,1,0,4,H,1,3,30,20
P1,2024-01-08,20:15,Moreirense,Casa Pia,1,4,A,1,3,A,13,10,4,7,4,3,15,24,2,2,0,0,20,0,A,0,3,-3,5,A,-2,4,20,20
P1,2024-01-12,20:15,Portimonense,Farense,1,0,H,0,0,D,12,8,4,3,4,4,19,9,2,3,0,0,20,4,H,3,0,1,1,D,0,0,20,30
P1,2024-01-13,15:30,Casa Pia,Famalicao,0,2,A,0,1,A,8,13,1,4,6,3,13,15,1,1,1,0,15,5,A,0,3,-2,2,A,-1,1,35,10
P1,2024-01-13,18:00,Chaves,Sp Lisbon,0,3,A,0,1,A,5,17,0,10,2,5,11,14,1,2,0,0,18,5,A,0,3,-3,3,A,-1,1,10,20
P1,2024-01-13,20:30,Estoril,Moreirense,1,3,A,0,2,A,9,12,5,7,8,1,15,11,2,3,0,0,20,5,A,0,3,-2,4,A,-2,2,20,30
P1,2024-01-14,15:30,Gil Vicente,Estrela,1,1,D,1,0,H,9,15,2,6,7,5,14,10,2,4,0,0,15,6,D,1,1,0,2,H,1,1,20,40
P1,2024-01-14,18:00,Benfica,Rio Ave,4,1,H,1,1,D,15,9,12,5,5,3,12,11,1,3,0,1,18,6,H,3,0,3,5,D,0,2,10,55
P1,2024-01-14,18:00,Vizela,Boavista,1,4,A,0,2,A,27,10,7,7,11,1,19,4,2,2,0,0,18,6,A,0,3,-3,5,A,-2,2,20,20
P1,2024-01-14,20:30,Porto,Sp Braga,2,0,H,1,0,H,8,10,4,5,5,5,12,15,3,5,0,0,20,6,H,3,0,2,2,H,1,1,30,50
P1,2024-01-15,20:15,Guimaraes,Arouca,2,1,H,1,1,D,15,9,6,2,10,1,8,7,0,3,0,0,20,0,H,3,0,1,3,D,0,2,0,30
P1,2024-01-18,18:45,Famalicao,Sp Braga,1,2,A,0,0,D,11,12,3,7,3,4,9,11,4,4,1,0,18,3,A,0,3,-1,3,D,0,0,65,40
P1,2024-01-18,20:45,Vizela,Sp Lisbon,2,5,A,1,1,D,4,18,3,9,0,6,16,13,3,1,0,0,20,3,A,0,3,-3,7,D,0,2,30,10
P1,2024-01-19,20:15,Benfica,Boavista,2,0,H,0,0,D,20,5,7,1,12,4,15,11,3,3,0,0,20,4,H,3,0,2,2,D,0,0,30,30
P1,2024-01-20,15:30,Estoril,Arouca,1,2,A,1,2,A,13,15,4,7,7,4,16,13,3,2,0,0,15,5,A,0,3,-1,3,A,-1,3,30,20
