league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2011-09-10,Benfica,Guimaraes,2,1,H,2,0,H,1.33,5.0,9.0,,5,H,3,0,1,3,H,2,2
P1,2011-09-10,Pacos Ferreira,Sp Lisbon,2,3,A,1,0,H,4.75,3.25,1.83,,5,A,0,3,-1,5,H,1,1
P1,2011-09-11,Beira Mar,Leiria,0,1,A,0,0,D,2.2,3.2,3.4,,6,A,0,3,-1,1,D,0,0
P1,2011-09-11,Maritimo,Rio Ave,2,1,H,1,1,D,2.1,3.1,3.8,,6,H,3,0,1,3,D,0,2
P1,2011-09-11,Olhanense,Feirense,1,2,A,0,1,A,1.91,3.25,4.33,,6,A,0,3,-1,3,A,-1,1
P1,2011-09-11,Sp Braga,Gil Vicente,3,1,H,0,0,D,1.44,4.33,7.0,,6,H,3,0,2,4,D,0,0
P1,2011-09-12,Academica,Nacional,4,0,H,0,0,D,2.5,3.1,2.9,,0,H,3,0,4,4,D,0,0
P1,2011-09-16,Gil Vicente,Olhanense,1,1,D,0,1,A,2.15,3.2,3.5,,4,D,1,1,0,2,A,-1,1
P1,2011-09-17,Nacional,Pacos Ferreira,1,0,H,1,0,H,2.2,3.2,3.4,,5,H,3,0,1,1,H,1,1
P1,2011-09-18,Benfica,Academica,4,1,H,2,1,H,1.2,6.0,16.0,,6,H,3,0,3,5,H,1,3
P1,2011-09-18,Feirense,Porto,0,0,D,0,0,D,15.0,6.0,1.2,,6,D,1,1,0,0,D,0,0
P1,2011-09-18,Leiria,Maritimo,1,3,A,0,2,A,2.8,3.1,2.6,,6,A,0,3,-2,4,A,-2,2
P1,2011-09-18,Setubal,Beira Mar,1,0,H,0,0,D,2.38,3.1,3.1,,6,H,3,0,1,1,D,0,0
P1,2011-09-19,Guimaraes,Sp Braga,1,1,D,1,0,H,3.1,3.1,2.4,,0,D,1,1,0,2,H,1,1
P1,2011-09-19,Rio Ave,Sp Lisbon,2,3,A,0,2,A,4.6,3.3,1.85,,0,A,0,3,-1,5,A,-2,2
P1,2011-09-23,Porto,Benfica,2,2,D,1,0,H,1.83,3.75,4.0,,4,D,1,1,0,4,H,1,1
P1,2011-09-24,Sp Braga,Nacional,2,0,H,1,0,H,1.53,3.8,6.5,,5,H,3,0,2,2,H,1,1
P1,2011-09-24,Sp Lisbon,Setubal,3,0,H,3,0,H,1.33,4.5,11.0,,5,H,3,0,3,3,H,3,3
P1,2011-09-25,Beira Mar,Rio Ave,0,0,D,0,0,D,2.5,3.1,2.9,,6,D,1,1,0,0,D,0,0
P1,2011-09-25,Maritimo,Guimaraes,2,1,H,1,0,H,2.38,3.0,3.2,,6,H,3,0,1,3,H,1,1
P1,2011-09-25,Olhanense,Leiria,2,1,H,1,0,H,2.3,3.1,3.2,,6,H,3,0,1,3,H,1,1
P1,2011-09-25,Pacos Ferreira,Gil Vicente,1,2,A,1,1,D,2.38,3.1,3.1,,6,A,0,3,-1,3,D,0,2
P1,2011-09-26,Academica,Feirense,4,0,H,4,0,H,2.05,3.2,3.75,,0,H,3,0,4,4,H,4,4
P1,2011-09-30,Setubal,Rio Ave,2,1,H,1,1,D,2.4,3.2,3.0,,4,H,3,0,1,3,D,0,2
P1,2011-10-01,Benfica,Pacos Ferreira,4,1,H,2,0,H,1.17,7.0,15.0,,5,H,3,0,3,5,H,2,2
P1,2011-10-02,Academica,Porto,0,3,A,0,2,A,8.0,4.5,1.4,,6,A,0,3,-3,3,A,-2,2
P1,2011-10-02,Feirense,Maritimo,2,2,D,1,1,D,2.9,3.1,2.5,,6,D,1,1,0,4,D,0,2
P1,2011-10-02,Guimaraes,Sp Lisbon,0,1,A,0,1,A,4.2,3.3,1.91,,6,A,0,3,-1,1,A,-1,1
P1,2011-10-02,Leiria,Sp Braga,1,0,H,1,0,H,5.0,3.5,1.73,,6,H,3,0,1,1,H,1,1
P1,2011-10-02,Nacional,Olhanense,1,0,H,1,0,H,2.1,3.1,3.8,,6,H,3,0,1,1,H,1,1
P1,2011-10-03,Gil Vicente,Beira Mar,0,0,D,0,0,D,2.1,3.25,3.6,,0,D,1,1,0,0,D,0,0
P1,2011-10-21,Pacos Ferreira,Academica,2,0,H,2,0,H,2.4,3.2,3.0,,4,H,3,0,2,2,H,2,2
P1,2011-10-22,Beira Mar,Benfica,0,1,A,0,1,A,9.0,4.5,1.36,,5,A,0,3,-1,1,A,-1,1
P1,2011-10-22,Olhanense,Guimaraes,1,0,H,0,0,D,2.9,3.2,2.45,,5,H,3,0,1,1,D,0,0
P1,2011-10-23,Maritimo,Setubal,1,0,H,1,0,H,1.67,3.5,5.5,,6,H,3,0,1,1,H,1,1
P1,2011-10-23,Porto,Nacional,5,0,H,2,0,H,1.14,7.0,19.0,,6,H,3,0,5,5,H,2,2
P1,2011-10-23,Rio Ave,Leiria,2,0,H,1,0,H,1.95,3.3,4.0,,6,H,3,0,2,2,H,1,1
P1,2011-10-23,Sp Braga,Feirense,3,0,H,1,0,H,1.4,4.0,9.5,,6,H,3,0,3,3,H,1,1
P1,2011-10-24,Sp Lisbon,Gil Vicente,6,1,H,1,0,H,1.33,4.75,10.0,,0,H,3,0,5,7,H,1,1
P1,2011-10-28,Porto,Pacos Ferreira,3,0,H,1,0,H,1.13,8.0,21.0,,4,H,3,0,3,3,H,1,1
P1,2011-10-29,Academica,Sp Braga,0,0,D,0,0,D,3.75,3.25,2.05,,5,D,1,1,0,0,D,0,0
P1,2011-10-29,Benfica,Olhanense,2,1,H,2,0,H,1.18,6.5,16.0,,5,H,3,0,1,3,H,2,2
P1,2011-10-30,Feirense,Sp Lisbon,0,2,A,0,0,D,7.5,3.8,1.5,,6,A,0,3,-2,2,D,0,0
P1,2011-10-30,Guimaraes,Rio Ave,2,1,H,1,1,D,2.0,3.2,4.0,,6,H,3,0,1,3,D,0,2
P1,2011-10-30,Leiria,Setubal,2,0,H,2,0,H,2.2,3.2,3.4,,6,H,3,0,2,2,H,2,2
P1,2011-10-30,Nacional,Beira Mar,2,1,H,2,1,H,2.15,3.1,3.6,,6,H,3,0,1,3,H,1,3
P1,2011-11-01,Gil Vicente,Maritimo,0,0,D,0,0,D,3.0,3.2,2.4,,1,D,1,1,0,0,D,0,0
P1,2011-11-04,Pacos Ferreira,Guimaraes,1,5,A,1,1,D,2.88,3.2,2.5,,4,A,0,3,-4,6,D,0,2
P1,2011-11-05,Maritimo,Academica,3,2,H,2,1,H,1.8,3.4,4.75,,5,H,3,0,1,5,H,1,3
P1,2011-11-05,Olhanense,Porto,0,0,D,0,0,D,11.0,4.5,1.33,,5,D,1,1,0,0,D,0,0
P1,2011-11-06,Beira Mar,Feirense,2,1,H,2,0,H,2.1,3.25,3.6,,6,H,3,0,1,3,H,2,2
P1,2011-11-06,Rio Ave,Nacional,2,1,H,0,1,A,2.38,3.25,3.0,,6,H,3,0,1,3,A,-1,1
P1,2011-11-06,Setubal,Gil Vicente,0,0,D,0,0,D,2.5,3.1,2.9,,6,D,1,1,0,0,D,0,0
P1,2011-11-06,Sp Braga,Benfica,1,1,D,1,0,H,3.75,3.3,2.0,,6,D,1,1,0,2,H,1,1
P1,2011-11-06,Sp Lisbon,Leiria,3,1,H,1,1,D,1.25,5.5,12.0,,6,H,3,0,2,4,D,0,2
P1,2011-11-25,Academica,Beira Mar,0,1,A,0,1,A,2.1,3.2,3.6,,4,A,0,3,-1,1,A,-1,1
P1,2011-11-26,Benfica,Sp Lisbon,1,0,H,1,0,H,1.8,3.6,4.33,,5,H,3,0,1,1,H,1,1
P1,2011-11-26,Nacional,Maritimo,2,2,D,0,1,A,2.9,3.1,2.5,,5,D,1,1,0,4,A,-1,1
P1,2011-11-27,Feirense,Rio Ave,2,0,H,2,0,H,2.75,3.0,2.75,,6,H,3,0,2,2,H,2,2
P1,2011-11-27,Gil Vicente,Leiria,2,1,H,1,0,H,2.05,3.25,3.75,,6,H,3,0,1,3,H,1,1
P1,2011-11-27,Pacos Ferreira,Olhanense,1,1,D,0,0,D,2.25,3.25,3.2,,6,D,1,1,0,2,D,0,0
P1,2011-11-27,Porto,Sp Braga,3,2,H,1,0,H,1.4,4.5,8.0,,6,H,3,0,1,5,H,1,1
P1,2011-11-28,Guimaraes,Setubal,3,0,H,0,0,D,1.62,3.6,6.0,,0,H,3,0,3,3,D,0,0
P1,2011-12-09,Sp Braga,Pacos Ferreira,5,2,H,2,1,H,1.36,4.75,8.5,,4,H,3,0,3,7,H,1,3
P1,2011-12-10,Beira Mar,Porto,1,2,A,1,1,D,10.0,4.75,1.33,,5,A,0,3,-1,3,D,0,2
P1,2011-12-10,Sp Lisbon,Nacional,1,0,H,1,0,H,1.25,5.5,12.0,,5,H,3,0,1,1,H,1,1
P1,2011-12-11,Leiria,Guimaraes,1,0,H,1,0,H,3.1,3.1,2.4,,6,H,3,0,1,1,H,1,1
P1,2011-12-11,Maritimo,Benfica,0,1,A,0,0,D,5.0,3.5,1.73,,6,A,0,3,-1,1,D,0,0
P1,2011-12-11,Rio Ave,Gil Vicente,2,0,H,1,0,H,2.1,3.2,3.6,,6,H,3,0,2,2,H,1,1
P1,2011-12-11,Setubal,Feirense,1,1,D,1,1,D,2.3,3.1,3.2,,6,D,1,1,0,2,D,0,2
P1,2011-12-12,Olhanense,Academica,0,2,A,0,1,A,2.3,3.2,3.2,,0,A,0,3,-2,2,A,-1,1
P1,2011-12-16,Benfica,Rio Ave,5,1,H,3,1,H,1.17,6.5,19.0,,4,H,3,0,4,6,H,2,4
P1,2011-12-17,Guimaraes,Gil Vicente,1,1,D,1,1,D,1.73,3.6,4.75,,5,D,1,1,0,2,D,0,2
P1,2011-12-17,Porto,Maritimo,2,0,H,0,0,D,1.22,6.0,13.0,,5,H,3,0,2,2,D,0,0
P1,2011-12-18,Academica,Sp Lisbon,1,1,D,1,0,H,5.5,3.5,1.67,,6,D,1,1,0,2,H,1,1
P1,2011-12-18,Feirense,Leiria,2,1,H,1,0,H,2.3,3.1,3.25,,6,H,3,0,1,3,H,1,1
P1,2011-12-18,Nacional,Setubal,1,1,D,0,1,A,1.83,3.4,4.5,,6,D,1,1,0,2,A,-1,1
P1,2011-12-18,Pacos Ferreira,Beira Mar,0,3,A,0,2,A,2.3,3.1,3.25,,6,A,0,3,-3,3,A,-2,2
P1,2011-12-19,Olhanense,Sp Braga,3,4,A,2,0,H,5.0,3.5,1.73,,0,A,0,3,-1,7,H,2,2
P1,2012-01-06,Setubal,Academica,1,1,D,0,0,D,3.25,3.0,2.38,,4,D,1,1,0,2,D,0,0
P1,2012-01-07,Sp Lisbon,Porto,0,0,D,0,0,D,3.0,3.25,2.38,,5,D,1,1,0,0,D,0,0
P1,2012-01-08,Gil Vicente,Nacional,0,3,A,0,2,A,2.2,3.2,3.4,,6,A,0,3,-3,3,A,-2,2
P1,2012-01-08,Guimaraes,Feirense,1,0,H,0,0,D,1.67,3.5,5.5,,6,H,3,0,1,1,D,0,0
P1,2012-01-08,Leiria,Benfica,0,4,A,0,1,A,10.0,4.5,1.3,,6,A,0,3,-4,4,A,-1,1
P1,2012-01-08,Maritimo,Olhanense,2,1,H,2,1,H,1.57,3.75,6.0,,6,H,3,0,1,3,H,1,3
P1,2012-01-08,Rio Ave,Pacos Ferreira,1,0,H,1,0,H,1.95,3.3,4.0,,6,H,3,0,1,1,H,1,1
P1,2012-01-09,Beira Mar,Sp Braga,1,2,A,1,1,D,4.75,3.3,1.8,,0,A,0,3,-1,3,D,0,2
P1,2012-01-13,Pacos Ferreira,Maritimo,1,1,D,0,0,D,3.0,3.2,2.38,,4,D,1,1,0,2,D,0,0
P1,2012-01-14,Benfica,Setubal,4,1,H,3,1,H,1.14,7.5,17.0,,5,H,3,0,3,5,H,2,4
P1,2012-01-14,Feirense,Gil Vicente,0,0,D,0,0,D,2.25,3.2,3.25,,5,D,1,1,0,0,D,0,0
P1,2012-01-14,Porto,Rio Ave,2,0,H,1,0,H,1.14,7.5,17.0,,5,H,3,0,2,2,H,1,1
P1,2012-01-15,Academica,Guimaraes,0,2,A,0,1,A,2.2,3.25,3.25,,6,A,0,3,-2,2,A,-1,1
P1,2012-01-15,Nacional,Leiria,2,2,D,0,1,A,1.91,3.25,4.2,,6,D,1,1,0,4,A,-1,1
P1,2012-01-15,Olhanense,Beira Mar,2,1,H,0,0,D,2.3,3.2,3.1,,6,H,3,0,1,3,D,0,0
P1,2012-01-15,Sp Braga,Sp Lisbon,2,1,H,0,0,D,2.4,3.2,3.0,,6,H,3,0,1,3,D,0,0
P1,2012-01-20,Academica,Leiria,0,0,D,0,0,D,1.91,3.3,4.2,,4,D,1,1,0,0,D,0,0
P1,2012-01-21,Beira Mar,Maritimo,1,2,A,0,1,A,2.8,3.1,2.63,,5,A,0,3,-1,3,A,-1,1
P1,2012-01-22,Benfica,Gil Vicente,3,1,H,1,1,D,1.14,7.5,17.0,,6,H,3,0,2,4,D,0,2
P1,2012-01-22,Nacional,Feirense,2,0,H,1,0,H,1.91,3.3,4.2,,6,H,3,0,2,2,H,1,1
P1,2012-01-22,Pacos Ferreira,Setubal,2,1,H,0,0,D,2.0,3.2,4.0,,6,H,3,0,1,3,D,0,0
P1,2012-01-22,Porto,Guimaraes,3,1,H,1,0,H,1.3,5.5,9.0,,6,H,3,0,2,4,H,1,1
P1,2012-01-22,Sp Braga,Rio Ave,2,1,H,2,0,H,1.36,4.33,10.0,,6,H,3,0,1,3,H,2,2
P1,2012-01-23,Olhanense,Sp Lisbon,0,0,D,0,0,D,5.5,3.6,1.67,,0,D,1,1,0,0,D,0,0
P1,2012-01-27,Guimaraes,Nacional,1,0,H,0,0,D,1.91,3.4,4.0,,4,H,3,0,1,1,D,0,0
P1,2012-01-28,Feirense,Benfica,1,2,A,0,0,D,12.0,5.5,1.25,,5,A,0,3,-1,3,D,0,0
P1,2012-01-28,Rio Ave,Academica,0,0,D,0,0,D,2.1,3.3,3.5,,5,D,1,1,0,0,D,0,0
P1,2012-01-29,Gil Vicente,Porto,3,1,H,2,0,H,11.0,5.0,1.29,,6,H,3,0,2,4,H,2,2
P1,2012-01-29,Leiria,Pacos Ferreira,2,4,A,2,2,D,2.15,3.3,3.4,,6,A,0,3,-2,6,D,0,4
P1,2012-01-29,Setubal,Olhanense,2,3,A,2,2,D,2.5,3.3,2.75,,6,A,0,3,-1,5,D,0,4
P1,2012-01-29,Sp Lisbon,Beira Mar,2,0,H,2,0,H,1.36,4.33,10.0,,6,H,3,0,2,2,H,2,2
P1,2012-01-30,Maritimo,Sp Braga,1,2,A,1,0,H,3.2,3.4,2.2,,0,A,0,3,-1,3,H,1,1
P1,2012-02-10,Sp Braga,Setubal,3,0,H,1,0,H,1.2,6.0,15.0,,4,H,3,0,3,3,H,1,1
P1,2012-02-11,Benfica,Nacional,4,1,H,3,1,H,1.14,7.5,17.0,,5,H,3,0,3,5,H,2,4
P1,2012-02-11,Maritimo,Sp Lisbon,2,0,H,1,0,H,3.6,3.25,2.1,,5,H,3,0,2,2,H,1,1
P1,2012-02-12,Beira Mar,Guimaraes,0,1,A,0,1,A,2.9,3.1,2.5,,6,A,0,3,-1,1,A,-1,1
P1,2012-02-12,Olhanense,Rio Ave,0,2,A,0,2,A,2.3,3.2,3.2,,6,A,0,3,-2,2,A,-2,2
P1,2012-02-12,Pacos Ferreira,Feirense,3,1,H,2,1,H,2.1,3.2,3.6,,6,H,3,0,2,4,H,1,3
P1,2012-02-12,Porto,Leiria,4,0,H,0,0,D,1.11,9.0,19.0,,6,H,3,0,4,4,D,0,0
P1,2012-02-13,Academica,Gil Vicente,0,2,A,0,1,A,2.1,3.2,3.6,,0,A,0,3,-2,2,A,-1,1
P1,2012-02-17,Rio Ave,Maritimo,1,3,A,1,2,A,2.6,3.2,2.7,,4,A,0,3,-2,4,A,-1,3
P1,2012-02-18,Gil Vicente,Sp Braga,0,3,A,0,1,A,4.33,3.4,1.83,,5,A,0,3,-3,3,A,-1,1
P1,2012-02-19,Feirense,Olhanense,1,1,D,1,0,H,2.38,3.1,3.1,,6,D,1,1,0,2,H,1,1
P1,2012-02-19,Leiria,Beira Mar,0,0,D,0,0,D,2.3,3.2,3.1,,6,D,1,1,0,0,D,0,0
P1,2012-02-19,Nacional,Academica,4,1,H,2,0,H,2.0,3.25,3.8,,6,H,3,0,3,5,H,2,2
P1,2012-02-19,Setubal,Porto,1,3,A,0,2,A,13.0,4.75,1.29,,6,A,0,3,-2,4,A,-2,2
P1,2012-02-19,Sp Lisbon,Pacos Ferreira,1,0,H,1,0,H,1.44,4.2,7.5,,6,H,3,0,1,1,H,1,1
P1,2012-02-20,Guimaraes,Benfica,1,0,H,1,0,H,6.0,3.75,1.55,,0,H,3,0,1,1,H,1,1
P1,2012-02-24,Maritimo,Leiria,1,0,H,0,0,D,1.5,4.0,7.0,,4,H,3,0,1,1,D,0,0
P1,2012-02-25,Academica,Benfica,0,0,D,0,0,D,9.0,4.5,1.36,,5,D,1,1,0,0,D,0,0
P1,2012-02-26,Beira Mar,Setubal,2,3,A,0,2,A,1.83,3.4,4.5,,6,A,0,3,-1,5,A,-2,2
P1,2012-02-26,Olhanense,Gil Vicente,0,0,D,0,0,D,2.3,3.1,3.3,,6,D,1,1,0,0,D,0,0
P1,2012-02-26,Pacos Ferreira,Nacional,0,2,A,0,0,D,2.3,3.1,3.3,,6,A,0,3,-2,2,D,0,0
P1,2012-02-26,Porto,Feirense,2,0,H,0,0,D,1.13,8.5,17.0,,6,H,3,0,2,2,D,0,0
P1,2012-02-26,Sp Lisbon,Rio Ave,1,0,H,1,0,H,1.44,4.2,7.5,,6,H,3,0,1,1,H,1,1
P1,2012-02-27,Sp Braga,Guimaraes,4,0,H,2,0,H,1.62,3.75,5.5,,0,H,3,0,4,4,H,2,2
P1,2012-03-02,Benfica,Porto,2,3,A,1,1,D,2.5,3.2,2.88,,4,A,0,3,-1,5,D,0,2
P1,2012-03-03,Nacional,Sp Braga,1,3,A,1,1,D,4.0,3.2,2.0,,5,A,0,3,-2,4,D,0,2
P1,2012-03-03,Setubal,Sp Lisbon,1,0,H,1,0,H,6.0,3.6,1.62,,5,H,3,0,1,1,H,1,1
P1,2012-03-04,Feirense,Academica,1,1,D,0,0,D,2.4,3.1,3.1,,6,D,1,1,0,2,D,0,0
P1,2012-03-04,Gil Vicente,Pacos Ferreira,1,2,A,1,1,D,2.2,3.2,3.4,,6,A,0,3,-1,3,D,0,2
P1,2012-03-04,Guimaraes,Maritimo,1,0,H,0,0,D,2.3,3.1,3.25,,6,H,3,0,1,1,D,0,0
P1,2012-03-04,Rio Ave,Beira Mar,4,0,H,1,0,H,2.1,3.1,3.75,,6,H,3,0,4,4,H,1,1
P1,2012-03-05,Leiria,Olhanense,1,3,A,0,1,A,2.5,3.0,3.0,,0,A,0,3,-2,4,A,-1,1
P1,2012-03-09,Maritimo,Feirense,2,1,H,1,1,D,1.53,3.75,7.0,,4,H,3,0,1,3,D,0,2
P1,2012-03-10,Porto,Academica,1,1,D,0,1,A,1.14,8.0,15.0,,5,D,1,1,0,2,A,-1,1
P1,2012-03-10,Sp Braga,Leiria,2,1,H,1,0,H,1.22,6.0,13.0,,5,H,3,0,1,3,H,1,1
P1,2012-03-11,Beira Mar,Gil Vicente,1,0,H,0,0,D,2.5,3.1,2.9,,6,H,3,0,1,1,D,0,0
P1,2012-03-11,Olhanense,Nacional,4,4,D,3,2,H,2.5,3.0,3.0,,6,D,1,1,0,8,H,1,5
P1,2012-03-11,Pacos Ferreira,Benfica,1,2,A,1,0,H,8.0,4.0,1.44,,6,A,0,3,-1,3,H,1,1
P1,2012-03-11,Rio Ave,Setubal,3,0,H,2,0,H,2.0,3.2,4.0,,6,H,3,0,3,3,H,2,2
P1,2012-03-11,Sp Lisbon,Guimaraes,5,0,H,1,0,H,1.73,3.5,5.0,,6,H,3,0,5,5,H,1,1
P1,2012-03-16,Benfica,Beira Mar,3,1,H,2,0,H,1.14,8.0,17.0,,4,H,3,0,2,4,H,2,2
P1,2012-03-16,Nacional,Porto,0,2,A,0,1,A,7.5,4.2,1.44,,4,A,0,3,-2,2,A,-1,1
P1,2012-03-17,Feirense,Sp Braga,1,4,A,0,1,A,6.0,3.75,1.57,,5,A,0,3,-3,5,A,-1,1
P1,2012-03-17,Leiria,Rio Ave,1,0,H,0,0,D,3.1,3.1,2.4,,5,H,3,0,1,1,D,0,0
P1,2012-03-18,Academica,Pacos Ferreira,0,1,A,0,1,A,2.3,3.1,3.25,,6,A,0,3,-1,1,A,-1,1
P1,2012-03-18,Guimaraes,Olhanense,2,2,D,2,0,H,1.8,3.4,4.75,,6,D,1,1,0,4,H,2,2
P1,2012-03-18,Setubal,Maritimo,1,1,D,0,1,A,3.3,3.25,2.2,,6,D,1,1,0,2,A,-1,1
P1,2012-03-19,Gil Vicente,Sp Lisbon,2,0,H,1,0,H,4.33,3.4,1.85,,0,H,3,0,2,2,H,1,1
P1,2012-03-23,Olhanense,Benfica,0,0,D,0,0,D,8.5,4.33,1.4,,4,D,1,1,0,0,D,0,0
P1,2012-03-24,Sp Lisbon,Feirense,1,0,H,1,0,H,1.33,5.0,9.0,,5,H,3,0,1,1,H,1,1
P1,2012-03-25,Beira Mar,Nacional,0,3,A,0,1,A,2.88,3.0,2.63,,6,A,0,3,-3,3,A,-1,1
P1,2012-03-25,Pacos Ferreira,Porto,1,1,D,0,0,D,10.0,4.33,1.36,,6,D,1,1,0,2,D,0,0
P1,2012-03-25,Rio Ave,Guimaraes,0,1,A,0,0,D,2.38,3.1,3.1,,6,A,0,3,-1,1,D,0,0
P1,2012-03-25,Setubal,Leiria,1,0,H,1,0,H,2.1,3.2,3.6,,6,H,3,0,1,1,H,1,1
P1,2012-03-26,Maritimo,Gil Vicente,3,2,H,1,2,A,1.73,3.5,5.0,,0,H,3,0,1,5,A,-1,3
P1,2012-03-26,Sp Braga,Academica,2,1,H,2,0,H,1.33,4.75,10.0,,0,H,3,0,1,3,H,2,2
P1,2012-03-30,Academica,Maritimo,0,1,A,0,0,D,3.1,3.1,2.4,,4,A,0,3,-1,1,D,0,0
P1,2012-03-31,Benfica,Sp Braga,2,1,H,0,0,D,1.73,3.6,4.75,,5,H,3,0,1,3,D,0,0
P1,2012-03-31,Porto,Olhanense,2,0,H,1,0,H,1.17,7.0,15.0,,5,H,3,0,2,2,H,1,1
P1,2012-04-01,Feirense,Beira Mar,1,3,A,0,2,A,2.4,3.1,3.1,,6,A,0,3,-2,4,A,-2,2
P1,2012-04-01,Gil Vicente,Setubal,0,1,A,0,0,D,1.91,3.25,4.33,,6,A,0,3,-1,1,D,0,0
P1,2012-04-01,Guimaraes,Pacos Ferreira,3,1,H,1,0,H,2.05,3.25,3.75,,6,H,3,0,2,4,H,1,1
P1,2012-04-01,Leiria,Sp Lisbon,0,1,A,0,0,D,5.5,3.3,1.73,,6,A,0,3,-1,1,D,0,0
P1,2012-04-01,Nacional,Rio Ave,2,1,H,1,0,H,2.1,3.2,3.6,,6,H,3,0,1,3,H,1,1
P1,2012-04-06,Beira Mar,Academica,2,1,H,0,1,A,2.38,3.1,3.1,,4,H,3,0,1,3,A,-1,1
P1,2012-04-06,Leiria,Gil Vicente,0,0,D,0,0,D,2.3,3.1,3.2,,4,D,1,1,0,0,D,0,0
P1,2012-04-06,Setubal,Guimaraes,1,0,H,0,0,D,3.0,3.2,2.4,,4,H,3,0,1,1,D,0,0
P1,2012-04-07,Maritimo,Nacional,2,4,A,1,2,A,2.05,3.25,3.75,,5,A,0,3,-2,6,A,-1,3
P1,2012-04-07,Olhanense,Pacos Ferreira,1,2,A,1,1,D,2.4,3.1,3.1,,5,A,0,3,-1,3,D,0,2
P1,2012-04-07,Rio Ave,Feirense,2,2,D,1,1,D,1.73,3.5,5.0,,5,D,1,1,0,4,D,0,2
P1,2012-04-07,Sp Braga,Porto,0,1,A,0,0,D,3.2,3.25,2.25,,5,A,0,3,-1,1,D,0,0
P1,2012-04-09,Sp Lisbon,Benfica,1,0,H,1,0,H,3.5,3.3,2.1,,0,H,3,0,1,1,H,1,1
