league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2017-02-27,Arouca,Belenenses,1,2,A,1,0,H,2.3,2.88,3.5,,0,A,0,3,-1,3,H,1,1
P1,2017-03-03,Moreirense,Boavista,0,0,D,0,0,D,2.38,2.88,3.4,,4,D,1,1,0,0,D,0,0
P1,2017-03-04,Feirense,Benfica,0,1,A,0,1,A,8.0,4.75,1.36,,5,A,0,3,-1,1,A,-1,1
P1,2017-03-04,Porto,Nacional,7,0,H,2,0,H,1.13,8.0,19.0,,5,H,3,0,7,7,H,2,2
P1,2017-03-04,Sp Braga,Arouca,3,1,H,1,1,D,1.6,3.5,6.5,,5,H,3,0,2,4,D,0,2
P1,2017-03-05,Belenenses,Chaves,2,1,H,0,1,A,2.3,2.88,3.5,,6,H,3,0,1,3,A,-1,1
P1,2017-03-05,Maritimo,Setubal,1,0,H,1,0,H,2.05,3.1,4.0,,6,H,3,0,1,1,H,1,1
P1,2017-03-05,Pacos Ferreira,Tondela,0,0,D,0,0,D,1.95,3.3,4.0,,6,D,1,1,0,0,D,0,0
P1,2017-03-05,Sp Lisbon,Guimaraes,1,1,D,1,0,H,1.44,4.33,7.0,,6,D,1,1,0,2,H,1,1
P1,2017-03-06,Estoril,Rio Ave,0,2,A,0,1,A,3.1,3.0,2.45,,0,A,0,3,-2,2,A,-1,1
P1,2017-03-10,Arouca,Porto,0,4,A,0,2,A,13.0,5.25,1.25,,4,A,0,3,-4,4,A,-2,2
P1,2017-03-11,Chaves,Sp Braga,0,0,D,0,0,D,3.4,3.1,2.25,,5,D,1,1,0,0,D,0,0
P1,2017-03-11,Setubal,Feirense,1,2,A,1,0,H,2.0,3.2,4.0,,5,A,0,3,-1,3,H,1,1
P1,2017-03-11,Tondela,Sp Lisbon,1,4,A,0,1,A,9.0,5.0,1.33,,5,A,0,3,-3,5,A,-1,1
P1,2017-03-12,Boavista,Maritimo,3,0,H,1,0,H,2.3,3.0,3.4,,6,H,3,0,3,3,H,1,1
P1,2017-03-12,Guimaraes,Estoril,3,3,D,0,1,A,1.57,3.75,6.0,,6,D,1,1,0,6,A,-1,1
P1,2017-03-12,Rio Ave,Moreirense,3,2,H,2,1,H,1.85,3.5,4.2,,6,H,3,0,1,5,H,1,3
P1,2017-03-13,Nacional,Pacos Ferreira,1,1,D,0,1,A,2.3,3.0,3.4,,0,D,1,1,0,2,A,-1,1
P1,2017-03-13,Benfica,Belenenses,4,0,H,1,0,H,1.18,6.5,15.0,,0,H,3,0,4,4,H,1,1
P1,2017-03-17,Estoril,Boavista,0,0,D,0,0,D,3.5,3.0,2.25,,4,D,1,1,0,0,D,0,0
P1,2017-03-18,Belenenses,Sp Braga,1,2,A,1,2,A,3.3,2.88,2.4,,5,A,0,3,-1,3,A,-1,3
P1,2017-03-18,Moreirense,Tondela,1,1,D,0,1,A,2.0,2.9,4.5,,5,D,1,1,0,2,A,-1,1
P1,2017-03-18,Pacos Ferreira,Benfica,0,0,D,0,0,D,11.0,5.0,1.3,,5,D,1,1,0,0,D,0,0
P1,2017-03-18,Sp Lisbon,Nacional,2,0,H,2,0,H,1.18,6.5,15.0,,5,H,3,0,2,2,H,2,2
P1,2017-03-19,Feirense,Chaves,3,2,H,0,1,A,2.45,2.9,3.2,,6,H,3,0,1,5,A,-1,1
P1,2017-03-19,Guimaraes,Rio Ave,3,0,H,0,0,D,2.2,3.0,3.6,,6,H,3,0,3,3,D,0,0
P1,2017-03-19,Maritimo,Arouca,3,1,H,1,1,D,1.91,3.1,4.5,,6,H,3,0,2,4,D,0,2
P1,2017-03-19,Porto,Setubal,1,1,D,1,0,H,1.17,7.0,15.0,,6,D,1,1,0,2,H,1,1
P1,2017-03-31,Chaves,Pacos Ferreira,1,0,H,1,0,H,2.05,3.1,4.0,,4,H,3,0,1,1,H,1,1
P1,2017-03-31,Nacional,Guimaraes,1,2,A,0,1,A,3.2,3.2,2.3,,4,A,0,3,-1,3,A,-1,1
P1,2017-04-01,Benfica,Porto,1,1,D,1,0,H,2.45,3.1,3.0,,5,D,1,1,0,2,H,1,1
P1,2017-04-01,Boavista,Rio Ave,0,1,A,0,0,D,2.63,2.88,2.9,,5,A,0,3,-1,1,D,0,0
P1,2017-04-01,Tondela,Estoril,0,2,A,0,1,A,2.25,3.0,3.5,,5,A,0,3,-2,2,A,-1,1
P1,2017-04-02,Arouca,Sp Lisbon,1,2,A,1,2,A,8.0,4.0,1.44,,6,A,0,3,-1,3,A,-1,3
P1,2017-04-02,Belenenses,Feirense,1,2,A,1,0,H,2.0,3.2,4.0,,6,A,0,3,-1,3,H,1,1
P1,2017-04-02,Setubal,Moreirense,2,0,H,2,0,H,2.25,3.0,3.5,,6,H,3,0,2,2,H,2,2
P1,2017-04-02,Sp Braga,Maritimo,3,3,D,3,2,H,1.73,3.4,5.25,,6,D,1,1,0,6,H,1,5
P1,2017-04-07,Feirense,Sp Braga,0,1,A,0,1,A,3.6,3.1,2.2,,4,A,0,3,-1,1,A,-1,1
P1,2017-04-08,Pacos Ferreira,Arouca,1,1,D,1,0,H,2.15,3.1,3.6,,5,D,1,1,0,2,H,1,1
P1,2017-04-08,Porto,Belenenses,3,0,H,1,0,H,1.13,8.0,19.0,,5,H,3,0,3,3,H,1,1
P1,2017-04-08,Sp Lisbon,Boavista,4,0,H,2,0,H,1.33,5.0,9.0,,5,H,3,0,4,4,H,2,2
P1,2017-04-09,Estoril,Nacional,0,1,A,0,0,D,2.45,3.1,3.0,,6,A,0,3,-1,1,D,0,0
P1,2017-04-09,Guimaraes,Tondela,2,1,H,2,0,H,1.44,4.0,8.0,,6,H,3,0,1,3,H,2,2
P1,2017-04-09,Moreirense,Benfica,0,1,A,0,1,A,8.5,4.75,1.36,,6,A,0,3,-1,1,A,-1,1
P1,2017-04-09,Rio Ave,Setubal,0,0,D,0,0,D,1.83,3.4,4.5,,6,D,1,1,0,0,D,0,0
P1,2017-04-10,Maritimo,Chaves,2,1,H,1,0,H,1.95,3.1,4.33,,0,H,3,0,1,3,H,1,1
P1,2017-04-14,Belenenses,Estoril,1,3,A,1,2,A,2.05,3.2,3.75,,4,A,0,3,-2,4,A,-1,3
P1,2017-04-14,Benfica,Maritimo,3,0,H,3,0,H,1.2,6.5,13.0,,4,H,3,0,3,3,H,3,3
P1,2017-04-14,Boavista,Pacos Ferreira,0,0,D,0,0,D,2.15,2.9,4.0,,4,D,1,1,0,0,D,0,0
P1,2017-04-14,Setubal,Sp Lisbon,0,3,A,0,1,A,7.5,4.2,1.45,,4,A,0,3,-3,3,A,-1,1
P1,2017-04-15,Arouca,Feirense,2,0,H,1,0,H,2.05,3.1,4.0,,5,H,3,0,2,2,H,1,1
P1,2017-04-15,Chaves,Guimaraes,2,3,A,0,3,A,3.0,3.1,2.45,,5,A,0,3,-1,5,A,-3,3
P1,2017-04-15,Sp Braga,Porto,1,1,D,1,0,H,7.0,4.0,1.5,,5,D,1,1,0,2,H,1,1
P1,2017-04-15,Tondela,Rio Ave,2,1,H,1,1,D,4.0,3.3,1.95,,5,H,3,0,1,3,D,0,2
P1,2017-04-17,Nacional,Moreirense,0,1,A,0,1,A,2.15,3.2,3.5,,0,A,0,3,-1,1,A,-1,1
P1,2017-04-21,Rio Ave,Arouca,3,0,H,2,0,H,1.55,3.75,6.5,,4,H,3,0,3,3,H,2,2
P1,2017-04-22,Estoril,Setubal,3,0,H,2,0,H,2.38,3.0,3.2,,5,H,3,0,3,3,H,2,2
P1,2017-04-22,Maritimo,Belenenses,3,0,H,1,0,H,1.8,3.5,4.5,,5,H,3,0,3,3,H,1,1
P1,2017-04-22,Sp Lisbon,Benfica,1,1,D,1,0,H,2.75,3.1,2.63,,5,D,1,1,0,2,H,1,1
P1,2017-04-22,Tondela,Nacional,2,0,H,0,0,D,2.45,3.25,2.9,,5,H,3,0,2,2,D,0,0
P1,2017-04-23,Guimaraes,Boavista,2,0,H,1,0,H,1.5,3.7,8.0,,6,H,3,0,2,2,H,1,1
P1,2017-04-23,Pacos Ferreira,Sp Braga,3,1,H,1,0,H,3.1,3.25,2.3,,6,H,3,0,2,4,H,1,1
P1,2017-04-23,Porto,Feirense,0,0,D,0,0,D,1.13,8.0,21.0,,6,D,1,1,0,0,D,0,0
P1,2017-04-24,Moreirense,Chaves,0,0,D,0,0,D,2.1,3.1,3.75,,0,D,1,1,0,0,D,0,0
P1,2017-04-28,Setubal,Guimaraes,0,2,A,0,0,D,3.6,3.25,2.1,,4,A,0,3,-2,2,D,0,0
P1,2017-04-29,Benfica,Estoril,2,1,H,1,0,H,1.14,7.5,19.0,,5,H,3,0,1,3,H,1,1
P1,2017-04-29,Boavista,Tondela,1,0,H,0,0,D,2.4,3.0,3.2,,5,H,3,0,1,1,D,0,0
P1,2017-04-29,Chaves,Porto,0,2,A,0,0,D,9.0,4.5,1.36,,5,A,0,3,-2,2,D,0,0
P1,2017-04-29,Nacional,Rio Ave,0,2,A,0,0,D,3.1,3.2,2.3,,5,A,0,3,-2,2,D,0,0
P1,2017-04-30,Arouca,Moreirense,2,2,D,2,0,H,2.5,3.0,3.0,,6,D,1,1,0,4,H,2,2
P1,2017-04-30,Belenenses,Pacos Ferreira,1,2,A,0,0,D,2.2,3.2,3.4,,6,A,0,3,-1,3,D,0,0
P1,2017-04-30,Feirense,Maritimo,2,1,H,2,1,H,2.75,3.0,2.7,,6,H,3,0,1,3,H,1,3
P1,2017-04-30,Sp Braga,Sp Lisbon,2,3,A,1,0,H,3.6,3.3,2.05,,6,A,0,3,-1,5,H,1,1
P1,2017-05-05,Moreirense,Sp Braga,2,1,H,0,1,A,2.8,3.1,2.6,,4,H,3,0,1,3,A,-1,1
P1,2017-05-06,Boavista,Nacional,2,2,D,2,2,D,2.2,3.2,3.4,,5,D,1,1,0,4,D,0,4
P1,2017-05-06,Maritimo,Porto,1,1,D,0,1,A,7.5,4.2,1.44,,5,D,1,1,0,2,A,-1,1
P1,2017-05-06,Pacos Ferreira,Feirense,0,1,A,0,0,D,2.05,3.1,4.0,,5,A,0,3,-1,1,D,0,0
P1,2017-05-07,Guimaraes,Arouca,1,0,H,0,0,D,1.4,4.33,8.5,,6,H,3,0,1,1,D,0,0
P1,2017-05-07,Rio Ave,Benfica,0,1,A,0,0,D,7.0,4.0,1.5,,6,A,0,3,-1,1,D,0,0
P1,2017-05-07,Sp Lisbon,Belenenses,1,3,A,0,0,D,1.22,6.0,12.0,,6,A,0,3,-2,4,D,0,0
P1,2017-05-07,Tondela,Setubal,2,1,H,2,0,H,1.91,3.3,4.2,,6,H,3,0,1,3,H,2,2
P1,2017-05-08,Estoril,Chaves,2,1,H,0,1,A,2.2,3.2,3.4,,0,H,3,0,1,3,A,-1,1
P1,2017-05-12,Belenenses,Moreirense,1,1,D,1,0,H,3.2,3.2,2.3,,4,D,1,1,0,2,H,1,1
P1,2017-05-13,Arouca,Tondela,1,2,A,1,1,D,2.3,3.1,3.25,,5,A,0,3,-1,3,D,0,2
P1,2017-05-13,Benfica,Guimaraes,5,0,H,4,0,H,1.25,5.25,13.0,,5,H,3,0,5,5,H,4,4
P1,2017-05-13,Feirense,Sp Lisbon,2,1,H,1,1,D,6.75,4.0,1.5,,5,H,3,0,1,3,D,0,2
P1,2017-05-14,Chaves,Rio Ave,2,2,D,1,0,H,3.3,3.25,2.2,,6,D,1,1,0,4,H,1,1
P1,2017-05-14,Maritimo,Estoril,1,1,D,0,0,D,1.67,3.6,5.25,,6,D,1,1,0,2,D,0,0
P1,2017-05-14,Porto,Pacos Ferreira,4,1,H,2,1,H,1.14,8.0,15.0,,6,H,3,0,3,5,H,1,3
P1,2017-05-14,Sp Braga,Nacional,4,0,H,3,0,H,1.3,5.5,9.5,,6,H,3,0,4,4,H,3,3
P1,2017-05-15,Setubal,Boavista,0,1,A,0,1,A,2.45,3.1,3.0,,0,A,0,3,-1,1,A,-1,1
P1,2017-05-20,Boavista,Benfica,2,2,D,1,0,H,7.5,4.2,1.45,,5,D,1,1,0,4,H,1,1
P1,2017-05-20,Guimaraes,Feirense,0,1,A,0,0,D,1.62,3.6,6.0,,5,A,0,3,-1,1,D,0,0
P1,2017-05-20,Nacional,Setubal,1,2,A,0,0,D,2.45,3.1,3.0,,5,A,0,3,-1,3,D,0,0
P1,2017-05-20,Pacos Ferreira,Maritimo,0,0,D,0,0,D,3.0,3.0,2.5,,5,D,1,1,0,0,D,0,0
P1,2017-05-20,Rio Ave,Belenenses,2,0,H,1,0,H,1.5,4.0,7.0,,5,H,3,0,2,2,H,1,1
P1,2017-05-21,Estoril,Arouca,4,2,H,3,2,H,2.2,3.25,3.3,,6,H,3,0,2,6,H,1,5
P1,2017-05-21,Moreirense,Porto,3,1,H,2,0,H,4.5,3.75,1.73,,6,H,3,0,2,4,H,2,2
P1,2017-05-21,Sp Lisbon,Chaves,4,1,H,3,0,H,1.29,5.25,10.0,,6,H,3,0,3,5,H,3,3
P1,2017-05-21,Tondela,Sp Braga,2,0,H,1,0,H,1.67,3.7,5.25,,6,H,3,0,2,2,H,1,1
